mcc,industry,avg_invoice_size,monthly_txn_count,annual_payment_volume,supplier_margin_profile,payment_speed_preference,card_acceptance_history,reconciliation_complexity,geography,currency,servicing_cost,vendor_id,offer_rate_bps,offer_settlement,offer_fee_cap,accepted
5172,fuel_energy,32828.62,3,5045922.91,thin,standard,rejected,low,domestic,USD,low,V012858,280,next_day,none,0
7392,professional_services,3310.56,3,978498.08,moderate,standard,rejected,high,domestic,USD,medium,V012859,220,same_day,capped,0
7392,professional_services,3310.56,3,978498.08,moderate,standard,rejected,high,domestic,USD,medium,V012859,80,same_day,capped,1
5065,industrial,152.75,25,765169.67,moderate,standard,accepted,low,domestic,USD,low,V012860,150,next_day,none,1
5065,industrial,152.75,25,765169.67,moderate,standard,accepted,low,domestic,USD,low,V012860,280,next_day,none,0
5734,software,1407.56,46,11820496.89,thin,standard,accepted,low,domestic,USD,medium,V012861,80,same_day,none,1
5734,software,1407.56,46,11820496.89,thin,standard,accepted,low,domestic,USD,medium,V012861,80,same_day,none,1
4214,freight_logistics,6931.51,9,11157936.26,thin,fast,never_offered,low,domestic,USD,low,V012862,150,next_day,none,0
4214,freight_logistics,6931.51,9,11157936.26,thin,fast,never_offered,low,domestic,USD,low,V012862,80,next_day,capped,0
5122,pharma,3688.26,2,1522998.27,thin,fast,never_offered,high,domestic,USD,high,V012863,80,same_day,capped,1
5122,pharma,3688.26,2,1522998.27,thin,fast,never_offered,high,domestic,USD,high,V012863,220,same_day,capped,1
5169,chemicals,3041.77,15,4621808.42,moderate,standard,rejected,low,domestic,USD,high,V012864,80,same_day,none,1
5169,chemicals,3041.77,15,4621808.42,moderate,standard,rejected,low,domestic,USD,high,V012864,280,next_day,capped,1
4214,freight_logistics,6092.85,30,40577756.17,moderate,fast,never_offered,medium,cross_border,GBP,low,V012865,220,next_day,capped,0
4214,freight_logistics,6092.85,30,40577756.17,moderate,fast,never_offered,medium,cross_border,GBP,low,V012865,80,same_day,none,0
5122,pharma,23720.26,7,22860569.44,healthy,standard,accepted,low,domestic,USD,medium,V012866,280,next_day,capped,1
5122,pharma,23720.26,7,22860569.44,healthy,standard,accepted,low,domestic,USD,medium,V012866,80,next_day,none,1
4214,freight_logistics,15445.66,20,28738565.43,thin,fast,accepted,medium,cross_border,CAD,high,V012867,80,same_day,capped,1
4214,freight_logistics,15445.66,20,28738565.43,thin,fast,accepted,medium,cross_border,CAD,high,V012867,220,next_day,none,0
5085,industrial,13486.41,2,3418321.28,thin,fast,never_offered,low,domestic,USD,medium,V012868,220,next_day,none,0
5085,industrial,13486.41,2,3418321.28,thin,fast,never_offered,low,domestic,USD,medium,V012868,80,next_day,none,1
7399,professional_services,1884.48,13,6220460.84,healthy,fast,never_offered,low,cross_border,GBP,high,V012869,80,same_day,none,1
7399,professional_services,1884.48,13,6220460.84,healthy,fast,never_offered,low,cross_border,GBP,high,V012869,220,next_day,capped,1
8911,engineering,23809.17,12,43027798.42,thin,standard,accepted,low,domestic,USD,medium,V012870,280,next_day,capped,0
8911,engineering,23809.17,12,43027798.42,thin,standard,accepted,low,domestic,USD,medium,V012870,80,next_day,none,1
5169,chemicals,527.5,10,240367.42,moderate,standard,rejected,medium,domestic,USD,medium,V012871,150,same_day,capped,1
5169,chemicals,527.5,10,240367.42,moderate,standard,rejected,medium,domestic,USD,medium,V012871,150,next_day,none,0
5111,office_supplies,92.62,6,89108.4,moderate,immediate,rejected,low,domestic,USD,low,V012872,150,next_day,capped,1
5111,office_supplies,92.62,6,89108.4,moderate,immediate,rejected,low,domestic,USD,low,V012872,80,next_day,capped,1
5734,software,1372.68,2,483062.8,healthy,fast,accepted,low,domestic,USD,low,V012873,280,next_day,none,0
5734,software,1372.68,2,483062.8,healthy,fast,accepted,low,domestic,USD,low,V012873,220,same_day,capped,0
8911,engineering,6224.45,3,4020860.9,moderate,fast,accepted,low,domestic,USD,medium,V012874,80,next_day,capped,1
8911,engineering,6224.45,3,4020860.9,moderate,fast,accepted,low,domestic,USD,medium,V012874,150,same_day,capped,1
5111,office_supplies,306.46,7,107742.46,thin,standard,accepted,high,domestic,USD,low,V012875,280,same_day,none,0
5111,office_supplies,306.46,7,107742.46,thin,standard,accepted,high,domestic,USD,low,V012875,280,same_day,capped,0
5111,office_supplies,138.0,7,197893.39,healthy,immediate,rejected,low,domestic,USD,low,V012876,280,same_day,none,1
5111,office_supplies,138.0,7,197893.39,healthy,immediate,rejected,low,domestic,USD,low,V012876,80,next_day,none,0
5085,industrial,2132.91,14,4168595.42,healthy,fast,never_offered,low,domestic,USD,medium,V012877,150,next_day,none,1
5085,industrial,2132.91,14,4168595.42,healthy,fast,never_offered,low,domestic,USD,medium,V012877,150,same_day,capped,1
5172,fuel_energy,6611.18,7,3683395.62,moderate,standard,rejected,high,domestic,USD,low,V012878,280,next_day,none,0
5172,fuel_energy,6611.18,7,3683395.62,moderate,standard,rejected,high,domestic,USD,low,V012878,150,next_day,none,0
4214,freight_logistics,4026.86,8,2834060.69,healthy,immediate,rejected,medium,domestic,USD,low,V012879,220,same_day,none,0
4214,freight_logistics,4026.86,8,2834060.69,healthy,immediate,rejected,medium,domestic,USD,low,V012879,80,same_day,none,1
8911,engineering,6341.98,5,5586929.73,healthy,standard,accepted,high,domestic,USD,low,V012880,80,same_day,none,0
8911,engineering,6341.98,5,5586929.73,healthy,standard,accepted,high,domestic,USD,low,V012880,220,same_day,capped,1
5734,software,1682.88,5,427827.44,healthy,standard,never_offered,low,cross_border,EUR,low,V012881,280,same_day,capped,1
5734,software,1682.88,5,427827.44,healthy,standard,never_offered,low,cross_border,EUR,low,V012881,150,next_day,none,1
5734,software,555.26,8,483615.56,thin,standard,never_offered,medium,domestic,USD,high,V012882,220,same_day,capped,0
5734,software,555.26,8,483615.56,thin,standard,never_offered,medium,domestic,USD,high,V012882,220,next_day,none,1
5065,industrial,309.85,15,998380.27,thin,standard,accepted,high,cross_border,EUR,high,V012883,150,same_day,none,0
5065,industrial,309.85,15,998380.27,thin,standard,accepted,high,cross_border,EUR,high,V012883,80,next_day,none,0
5199,industrial,111.36,16,174859.82,thin,immediate,never_offered,low,domestic,USD,medium,V012884,220,same_day,capped,0
5199,industrial,111.36,16,174859.82,thin,immediate,never_offered,low,domestic,USD,medium,V012884,150,same_day,none,1
5172,fuel_energy,3785.56,4,3225657.39,thin,immediate,never_offered,medium,domestic,USD,low,V012885,150,same_day,capped,1
5172,fuel_energy,3785.56,4,3225657.39,thin,immediate,never_offered,medium,domestic,USD,low,V012885,220,same_day,none,1
5085,industrial,415.21,7,339442.66,moderate,standard,accepted,low,domestic,USD,low,V012886,150,next_day,none,1
5085,industrial,415.21,7,339442.66,moderate,standard,accepted,low,domestic,USD,low,V012886,220,next_day,capped,0
5199,industrial,727.47,9,1925897.88,moderate,immediate,never_offered,high,domestic,USD,low,V012887,150,same_day,capped,1
5199,industrial,727.47,9,1925897.88,moderate,immediate,never_offered,high,domestic,USD,low,V012887,150,next_day,none,1
7392,professional_services,3449.37,2,1976497.92,moderate,standard,accepted,high,domestic,USD,medium,V012888,80,same_day,none,0
7392,professional_services,3449.37,2,1976497.92,moderate,standard,accepted,high,domestic,USD,medium,V012888,80,next_day,capped,1
5199,industrial,552.84,3,127349.59,thin,fast,rejected,medium,domestic,USD,low,V012889,80,next_day,capped,1
5199,industrial,552.84,3,127349.59,thin,fast,rejected,medium,domestic,USD,low,V012889,220,same_day,none,0
7392,professional_services,873.2,3,442726.97,thin,fast,accepted,low,domestic,USD,low,V012890,280,next_day,none,0
7392,professional_services,873.2,3,442726.97,thin,fast,accepted,low,domestic,USD,low,V012890,80,next_day,none,1
7372,it_services,1698.72,10,4366524.21,moderate,immediate,accepted,high,cross_border,EUR,medium,V012891,80,next_day,none,0
7372,it_services,1698.72,10,4366524.21,moderate,immediate,accepted,high,cross_border,EUR,medium,V012891,280,same_day,none,1
5122,pharma,1347.23,7,356278.69,moderate,standard,accepted,low,domestic,USD,high,V012892,150,next_day,none,1
5122,pharma,1347.23,7,356278.69,moderate,standard,accepted,low,domestic,USD,high,V012892,150,same_day,none,1
5734,software,19363.76,15,12065646.92,moderate,fast,never_offered,medium,cross_border,GBP,medium,V012893,220,same_day,capped,0
5734,software,19363.76,15,12065646.92,moderate,fast,never_offered,medium,cross_border,GBP,medium,V012893,80,next_day,capped,1
7372,it_services,8812.87,12,31458558.36,moderate,standard,never_offered,low,cross_border,GBP,low,V012894,220,next_day,none,1
7372,it_services,8812.87,12,31458558.36,moderate,standard,never_offered,low,cross_border,GBP,low,V012894,220,same_day,capped,1
7392,professional_services,2329.16,13,2921652.16,moderate,fast,never_offered,low,domestic,USD,low,V012895,280,next_day,none,0
7392,professional_services,2329.16,13,2921652.16,moderate,fast,never_offered,low,domestic,USD,low,V012895,280,next_day,none,0
5122,pharma,22651.55,15,32845191.14,thin,immediate,accepted,medium,domestic,USD,high,V012896,80,next_day,capped,1
5122,pharma,22651.55,15,32845191.14,thin,immediate,accepted,medium,domestic,USD,high,V012896,220,same_day,capped,0
5199,industrial,212.31,15,339485.65,moderate,immediate,rejected,medium,domestic,USD,high,V012897,150,same_day,capped,1
5199,industrial,212.31,15,339485.65,moderate,immediate,rejected,medium,domestic,USD,high,V012897,150,next_day,capped,0
5137,office_supplies,299.81,8,370856.91,healthy,immediate,accepted,medium,domestic,USD,low,V012898,280,next_day,none,1
5137,office_supplies,299.81,8,370856.91,healthy,immediate,accepted,medium,domestic,USD,low,V012898,280,next_day,capped,1
7399,professional_services,3244.59,12,10836287.42,thin,standard,accepted,high,domestic,USD,medium,V012899,220,same_day,none,1
7399,professional_services,3244.59,12,10836287.42,thin,standard,accepted,high,domestic,USD,medium,V012899,80,same_day,none,1
7399,professional_services,942.42,19,4609645.71,moderate,fast,never_offered,low,domestic,USD,medium,V012900,80,same_day,none,0
7399,professional_services,942.42,19,4609645.71,moderate,fast,never_offered,low,domestic,USD,medium,V012900,80,same_day,none,0
5122,pharma,785.3,10,1722806.65,healthy,standard,accepted,medium,domestic,USD,medium,V012901,220,same_day,capped,1
5122,pharma,785.3,10,1722806.65,healthy,standard,accepted,medium,domestic,USD,medium,V012901,80,same_day,capped,1
5211,construction,169.75,6,116328.74,thin,standard,accepted,medium,domestic,USD,medium,V012902,150,next_day,none,0
5211,construction,169.75,6,116328.74,thin,standard,accepted,medium,domestic,USD,medium,V012902,280,next_day,none,1
4214,freight_logistics,13625.83,20,67080703.9,healthy,standard,rejected,medium,domestic,USD,low,V012903,80,next_day,none,1
4214,freight_logistics,13625.83,20,67080703.9,healthy,standard,rejected,medium,domestic,USD,low,V012903,280,next_day,none,1
5065,industrial,1257.05,11,595262.9,healthy,standard,never_offered,high,cross_border,EUR,low,V012904,220,same_day,none,1
5065,industrial,1257.05,11,595262.9,healthy,standard,never_offered,high,cross_border,EUR,low,V012904,220,same_day,none,1
7372,it_services,6406.63,25,35485765.38,thin,standard,accepted,medium,domestic,USD,high,V012905,80,same_day,capped,1
7372,it_services,6406.63,25,35485765.38,thin,standard,accepted,medium,domestic,USD,high,V012905,150,next_day,capped,0
4214,freight_logistics,2621.91,22,11662862.64,healthy,immediate,rejected,medium,domestic,USD,medium,V012906,80,next_day,none,1
4214,freight_logistics,2621.91,22,11662862.64,healthy,immediate,rejected,medium,domestic,USD,medium,V012906,150,same_day,capped,1
5111,office_supplies,321.36,36,1943483.83,healthy,standard,never_offered,high,domestic,USD,low,V012907,80,next_day,capped,1
5111,office_supplies,321.36,36,1943483.83,healthy,standard,never_offered,high,domestic,USD,low,V012907,280,same_day,capped,1
5211,construction,1193.54,10,899260.32,moderate,fast,never_offered,low,domestic,USD,low,V012908,220,next_day,capped,0
5211,construction,1193.54,10,899260.32,moderate,fast,never_offered,low,domestic,USD,low,V012908,220,same_day,none,1
8911,engineering,414.58,5,91397.86,moderate,fast,never_offered,high,domestic,USD,medium,V012909,150,next_day,none,1
8911,engineering,414.58,5,91397.86,moderate,fast,never_offered,high,domestic,USD,medium,V012909,80,same_day,capped,1
5172,fuel_energy,9467.67,12,16564709.26,moderate,fast,never_offered,medium,domestic,USD,high,V012910,280,next_day,capped,0
5172,fuel_energy,9467.67,12,16564709.26,moderate,fast,never_offered,medium,domestic,USD,high,V012910,80,next_day,none,1
5169,chemicals,6082.01,9,4562460.83,moderate,standard,never_offered,medium,domestic,USD,low,V012911,80,same_day,none,1
5169,chemicals,6082.01,9,4562460.83,moderate,standard,never_offered,medium,domestic,USD,low,V012911,280,next_day,capped,0
5169,chemicals,254.69,2,28180.28,healthy,standard,accepted,low,cross_border,EUR,medium,V012912,220,same_day,capped,1
5169,chemicals,254.69,2,28180.28,healthy,standard,accepted,low,cross_border,EUR,medium,V012912,220,next_day,none,1
7392,professional_services,6781.33,8,4400529.88,thin,fast,never_offered,medium,domestic,USD,low,V012913,220,next_day,none,1
7392,professional_services,6781.33,8,4400529.88,thin,fast,never_offered,medium,domestic,USD,low,V012913,280,next_day,none,1
8911,engineering,75655.42,13,132100456.26,moderate,standard,accepted,high,domestic,USD,medium,V012914,280,same_day,capped,1
8911,engineering,75655.42,13,132100456.26,moderate,standard,accepted,high,domestic,USD,medium,V012914,220,same_day,none,1
5111,office_supplies,78.95,5,100077.81,moderate,standard,never_offered,medium,domestic,USD,medium,V012915,220,same_day,none,0
5111,office_supplies,78.95,5,100077.81,moderate,standard,never_offered,medium,domestic,USD,medium,V012915,150,same_day,none,1
5085,industrial,1185.53,4,1107955.93,moderate,standard,accepted,high,domestic,USD,medium,V012916,220,same_day,capped,0
5085,industrial,1185.53,4,1107955.93,moderate,standard,accepted,high,domestic,USD,medium,V012916,150,next_day,capped,1
5111,office_supplies,157.74,2,88031.66,thin,standard,accepted,low,domestic,USD,low,V012917,150,next_day,capped,1
5111,office_supplies,157.74,2,88031.66,thin,standard,accepted,low,domestic,USD,low,V012917,220,next_day,capped,1
5137,office_supplies,460.56,12,1423878.17,moderate,standard,never_offered,high,domestic,USD,medium,V012918,80,next_day,capped,0
5137,office_supplies,460.56,12,1423878.17,moderate,standard,never_offered,high,domestic,USD,medium,V012918,220,next_day,capped,0
5172,fuel_energy,2717.31,47,28532930.1,moderate,fast,never_offered,low,domestic,USD,low,V012919,220,next_day,capped,0
5172,fuel_energy,2717.31,47,28532930.1,moderate,fast,never_offered,low,domestic,USD,low,V012919,150,same_day,capped,1
5169,chemicals,6209.46,17,24634072.11,moderate,fast,never_offered,low,domestic,USD,medium,V012920,80,next_day,capped,1
5169,chemicals,6209.46,17,24634072.11,moderate,fast,never_offered,low,domestic,USD,medium,V012920,220,next_day,capped,0
5111,office_supplies,391.18,7,641316.25,moderate,standard,never_offered,high,domestic,USD,low,V012921,80,next_day,none,1
5111,office_supplies,391.18,7,641316.25,moderate,standard,never_offered,high,domestic,USD,low,V012921,280,next_day,capped,1
7372,it_services,1201.42,5,296673.85,moderate,fast,accepted,medium,cross_border,EUR,low,V012922,80,same_day,none,1
7372,it_services,1201.42,5,296673.85,moderate,fast,accepted,medium,cross_border,EUR,low,V012922,220,same_day,none,1
7372,it_services,15985.83,13,49550785.8,moderate,standard,accepted,low,domestic,USD,low,V012923,80,next_day,capped,1
7372,it_services,15985.83,13,49550785.8,moderate,standard,accepted,low,domestic,USD,low,V012923,80,same_day,none,1
5122,pharma,937.27,3,473760.88,thin,standard,rejected,high,domestic,USD,low,V012924,280,next_day,none,0
5122,pharma,937.27,3,473760.88,thin,standard,rejected,high,domestic,USD,low,V012924,280,same_day,capped,0
5199,industrial,932.5,7,1754063.71,moderate,standard,rejected,medium,domestic,USD,medium,V012925,280,same_day,capped,0
5199,industrial,932.5,7,1754063.71,moderate,standard,rejected,medium,domestic,USD,medium,V012925,220,same_day,capped,0
7372,it_services,5882.28,5,1090723.14,thin,standard,never_offered,medium,domestic,USD,low,V012926,280,same_day,capped,0
7372,it_services,5882.28,5,1090723.14,thin,standard,never_offered,medium,domestic,USD,low,V012926,150,same_day,capped,0
8911,engineering,9479.4,5,1146729.48,moderate,fast,accepted,medium,domestic,USD,medium,V012927,80,same_day,capped,1
8911,engineering,9479.4,5,1146729.48,moderate,fast,accepted,medium,domestic,USD,medium,V012927,150,next_day,none,1
5137,office_supplies,1456.86,19,2340431.88,moderate,standard,accepted,high,cross_border,GBP,medium,V012928,220,next_day,capped,1
