vendor_id,rail,rate_bps,settlement,fee_cap,p_accept,e_ltv
V010983,virtual_card,280,same_day,capped,0.939,196730.75
V010984,ach_flat,0,next_day,n/a,0.97,96627.43
V010985,virtual_card,280,same_day,none,0.499,26660.28
V010986,virtual_card,280,same_day,none,0.765,12114.68
V010987,virtual_card,280,next_day,capped,0.895,38506.69
V010988,virtual_card,220,same_day,none,0.454,46501.84
V010989,virtual_card,280,next_day,none,0.773,13377.7
V010990,virtual_card,280,same_day,none,0.725,1123771.75
V010991,virtual_card,220,next_day,none,0.422,156454.86
V010992,virtual_card,280,next_day,capped,0.677,29982.82
V010993,virtual_card,280,next_day,capped,0.839,25852.89
V010994,virtual_card,150,next_day,none,0.506,474498.56
V010995,virtual_card,220,next_day,none,0.421,229128.25
V010996,ach_flat,0,next_day,n/a,0.97,8628.25
V010997,virtual_card,280,next_day,capped,0.68,266546.38
V010998,virtual_card,220,next_day,none,0.435,29392.93
V010999,virtual_card,150,next_day,none,0.402,3538.13
V011000,virtual_card,280,next_day,none,0.662,8411.78
V011001,virtual_card,280,next_day,capped,0.827,407857.94
V011002,virtual_card,280,next_day,none,0.443,49196.91
V011003,ach_flat,0,next_day,n/a,0.97,11329.6
V011004,virtual_card,150,same_day,capped,0.476,31582.68
V011005,virtual_card,280,next_day,none,0.511,249890.34
V011006,virtual_card,220,same_day,capped,0.428,85218.66
V011007,virtual_card,80,next_day,none,0.443,2926.61
V011008,virtual_card,220,next_day,capped,0.454,146662.28
V011009,virtual_card,280,same_day,none,0.754,24831.02
V011010,virtual_card,220,same_day,none,0.565,44766.87
V011011,virtual_card,80,next_day,none,0.447,42985.14
V011012,virtual_card,280,same_day,capped,0.868,26538.89
V011013,virtual_card,280,same_day,none,0.624,294136.44
V011014,virtual_card,280,same_day,capped,0.934,863019.62
V011015,ach_flat,0,next_day,n/a,0.97,16725.35
V011016,ach_flat,0,next_day,n/a,0.97,6146.93
V011017,ach_flat,0,next_day,n/a,0.97,40137.88
V011018,virtual_card,280,same_day,none,0.645,39147.19
V011019,virtual_card,280,next_day,none,0.465,171202.47
V011020,virtual_card,280,next_day,none,0.764,269075.94
V011021,virtual_card,280,same_day,capped,0.864,301713.78
V011022,virtual_card,280,same_day,none,0.618,62623.86
V011023,virtual_card,280,next_day,none,0.476,195278.98
V011024,ach_flat,0,next_day,n/a,0.97,19611.96
V011025,virtual_card,150,next_day,none,0.466,11663.62
V011026,virtual_card,280,same_day,none,0.602,41086.88
V011027,virtual_card,280,same_day,none,0.819,7325459.0
V011028,virtual_card,220,same_day,none,0.434,244073.97
V011029,ach_flat,0,next_day,n/a,0.97,23051.77
V011030,virtual_card,280,next_day,capped,0.869,35085.05
V011031,virtual_card,280,next_day,capped,0.669,12571.55
V011032,virtual_card,80,next_day,none,0.415,36725.18
V011033,virtual_card,280,next_day,none,0.488,1132186.5
V011034,virtual_card,280,same_day,none,0.437,749224.88
V011035,ach_flat,0,next_day,n/a,0.97,3043.59
V011036,ach_flat,0,next_day,n/a,0.97,68127.49
V011037,virtual_card,280,same_day,capped,0.823,19545.95
V011038,virtual_card,280,next_day,capped,0.923,7526.73
V011039,virtual_card,280,next_day,capped,0.785,16103.32
V011040,virtual_card,150,next_day,capped,0.438,138097.55
V011041,virtual_card,220,same_day,capped,0.404,6587.64
V011042,virtual_card,280,same_day,none,0.89,42592.63
V011043,virtual_card,280,same_day,none,0.756,74260.58
V011044,virtual_card,150,same_day,capped,0.457,326577.06
V011045,ach_flat,0,next_day,n/a,0.97,46511.41
V011046,virtual_card,280,next_day,none,0.421,81496.25
V011047,virtual_card,280,same_day,capped,0.446,584072.88
V011048,virtual_card,80,same_day,none,0.567,430033.12
V011049,virtual_card,150,same_day,none,0.643,1331719.0
V011050,ach_flat,0,next_day,n/a,0.97,42287.24
V011051,virtual_card,220,same_day,none,0.451,14963.96
V011052,virtual_card,280,same_day,none,0.705,3353.22
V011053,virtual_card,280,same_day,capped,0.591,71166.3
V011054,ach_flat,0,next_day,n/a,0.97,25709.52
V011055,virtual_card,280,next_day,capped,0.908,760926.5
V011056,ach_flat,0,next_day,n/a,0.97,16990.65
V011057,virtual_card,80,same_day,capped,0.489,449942.69
V011058,virtual_card,150,same_day,capped,0.918,865092.06
V011059,virtual_card,280,same_day,none,0.609,289021.28
V011060,virtual_card,80,next_day,capped,0.701,681556.06
V011061,virtual_card,280,next_day,capped,0.885,39324.39
V011062,virtual_card,220,same_day,capped,0.749,3732686.5
V011063,virtual_card,150,next_day,none,0.476,34618.19
V011064,virtual_card,280,next_day,capped,0.427,61755.42
V011065,virtual_card,150,same_day,none,0.475,8570.88
V011066,virtual_card,150,next_day,none,0.526,21398.9
V011067,virtual_card,280,same_day,capped,0.688,25799.18
V011068,virtual_card,280,next_day,none,0.449,219422.23
V011069,virtual_card,280,same_day,none,0.712,44459.69
V011070,ach_flat,0,next_day,n/a,0.97,141430.84
V011071,virtual_card,80,same_day,none,0.511,113778.33
V011072,ach_flat,0,next_day,n/a,0.97,17294.36
V011073,ach_flat,0,next_day,n/a,0.97,14476.67
V011074,virtual_card,280,same_day,capped,0.932,34856.17
V011075,virtual_card,150,next_day,capped,0.525,35195.34
V011076,virtual_card,280,same_day,none,0.43,16356.82
V011077,virtual_card,220,same_day,capped,0.577,461174.12
V011078,virtual_card,280,same_day,none,0.812,269093.41
V011079,virtual_card,280,next_day,capped,0.719,7371.96
V011080,virtual_card,150,same_day,none,0.419,71046.23
V011081,virtual_card,280,same_day,none,0.582,136274.84
V011082,virtual_card,280,same_day,none,0.763,70269.1
V011083,virtual_card,280,next_day,capped,0.684,78233.09
V011084,virtual_card,280,next_day,capped,0.924,61567.17
V011085,ach_flat,0,next_day,n/a,0.97,42788.74
V011086,virtual_card,280,same_day,capped,0.693,159691.58
V011087,ach_flat,0,next_day,n/a,0.97,23877.76
V011088,virtual_card,150,same_day,none,0.533,146074.55
V011089,virtual_card,150,same_day,capped,0.518,254780.41
V011090,ach_flat,0,next_day,n/a,0.97,12594.32
V011091,virtual_card,280,same_day,capped,0.764,292114.22
V011092,ach_flat,0,next_day,n/a,0.97,16761.09
V011093,virtual_card,280,next_day,none,0.833,351443.56
V011094,virtual_card,280,next_day,none,0.577,340172.91
V011095,virtual_card,220,same_day,capped,0.54,155758.94
V011096,virtual_card,220,next_day,none,0.543,69363.8
V011097,virtual_card,280,same_day,none,0.805,333760.06
V011098,virtual_card,220,next_day,none,0.427,28980.77
V011099,virtual_card,280,next_day,capped,0.686,29755.14
V011100,virtual_card,150,next_day,capped,0.41,80470.55
V011101,virtual_card,280,same_day,capped,0.937,2694264.0
V011102,virtual_card,280,next_day,capped,0.522,40413.62
V011103,virtual_card,280,next_day,none,0.517,26771.09
V011104,virtual_card,280,same_day,none,0.447,203226.53
V011105,virtual_card,80,next_day,none,0.538,92679.48
V011106,ach_flat,0,next_day,n/a,0.97,26134.88
V011107,ach_flat,0,next_day,n/a,0.97,11265.06
V011108,virtual_card,280,same_day,none,0.805,417669.72
V011109,virtual_card,280,next_day,capped,0.841,46977.97
V011110,ach_flat,0,next_day,n/a,0.97,40272.99
V011111,virtual_card,280,next_day,capped,0.905,9045.97
V011112,virtual_card,280,next_day,capped,0.652,114494.72
V011113,virtual_card,150,next_day,none,0.485,125187.12
V011114,virtual_card,80,same_day,none,0.429,19306.43
V011115,ach_flat,0,next_day,n/a,0.97,3414.12
V011116,virtual_card,150,next_day,none,0.724,225983.47
V011117,virtual_card,280,same_day,none,0.75,133635.44
V011118,virtual_card,280,same_day,none,0.891,51885.97
V011119,ach_flat,0,next_day,n/a,0.97,30645.04
V011120,virtual_card,150,same_day,none,0.424,166752.34
V011121,virtual_card,150,same_day,none,0.483,38665.48
V011122,ach_flat,0,next_day,n/a,0.97,34610.4
V011123,ach_flat,0,next_day,n/a,0.97,48864.25
V011124,virtual_card,280,same_day,capped,0.761,46613.52
V011125,virtual_card,280,same_day,none,0.839,2690652.0
V011126,ach_flat,0,next_day,n/a,0.97,13981.42
V011127,virtual_card,280,next_day,none,0.671,379.05
V011128,virtual_card,150,same_day,capped,0.565,32284.21
V011129,virtual_card,80,next_day,none,0.541,7811.54
V011130,virtual_card,280,next_day,capped,0.506,595325.19
V011131,virtual_card,280,next_day,none,0.595,289455.38
V011132,virtual_card,280,same_day,none,0.749,195166.27
V011133,virtual_card,220,same_day,none,0.598,450747.31
V011134,virtual_card,280,same_day,capped,0.784,468345.75
V011135,virtual_card,220,same_day,none,0.491,8109.82
V011136,virtual_card,220,same_day,none,0.417,274684.38
V011137,ach_flat,0,next_day,n/a,0.97,5054.82
V011138,virtual_card,150,next_day,capped,0.466,443960.91
V011139,virtual_card,150,same_day,none,0.694,3763984.25
V011140,virtual_card,280,next_day,capped,0.55,71812.23
V011141,ach_flat,0,next_day,n/a,0.97,11082.16
V011142,virtual_card,220,same_day,none,0.703,34913.61
V011143,virtual_card,280,same_day,none,0.402,7048.6
V011144,virtual_card,280,next_day,capped,0.658,160750.97
V011145,virtual_card,80,same_day,none,0.432,166886.2
V011146,virtual_card,80,next_day,none,0.516,13165.07
V011147,ach_flat,0,next_day,n/a,0.97,53315.47
V011148,virtual_card,280,same_day,none,0.5,84882.09
V011149,virtual_card,280,same_day,none,0.463,50257.76
V011150,virtual_card,80,next_day,none,0.492,17334.2
V011151,virtual_card,280,same_day,none,0.869,327804.66
V011152,virtual_card,280,next_day,none,0.519,20648.95
V011153,virtual_card,80,next_day,none,0.618,270541.16
V011154,virtual_card,80,next_day,none,0.461,49704.17
V011155,virtual_card,280,next_day,capped,0.904,234663.81
V011156,ach_flat,0,next_day,n/a,0.97,13613.17
V011157,virtual_card,280,next_day,capped,0.694,38241.52
V011158,ach_flat,0,next_day,n/a,0.97,3583.67
V011159,virtual_card,220,same_day,capped,0.429,11674.16
V011160,virtual_card,80,next_day,capped,0.53,556942.12
V011161,ach_flat,0,next_day,n/a,0.97,52717.54
V011162,ach_flat,0,next_day,n/a,0.97,16889.16
V011163,virtual_card,150,same_day,capped,0.428,69551.49
V011164,virtual_card,280,same_day,none,0.425,895015.75
V011165,virtual_card,280,same_day,capped,0.726,53687.25
V011166,virtual_card,280,next_day,capped,0.85,41513.43
V011167,ach_flat,0,next_day,n/a,0.97,54327.04
V011168,virtual_card,150,next_day,none,0.434,17774.32
V011169,virtual_card,220,same_day,none,0.532,4481.1
V011170,virtual_card,150,next_day,capped,0.479,10645.45
V011171,virtual_card,80,next_day,none,0.638,83819.7
V011172,ach_flat,0,next_day,n/a,0.97,15157.41
V011173,virtual_card,280,same_day,none,0.727,11762.68
V011174,virtual_card,220,next_day,none,0.469,40490.07
V011175,virtual_card,80,next_day,capped,0.725,156938.3
V011176,virtual_card,280,next_day,capped,0.905,93046.99
V011177,virtual_card,280,next_day,capped,0.612,31748.32
V011178,virtual_card,280,same_day,capped,0.61,48891.74
V011179,virtual_card,150,same_day,none,0.477,234655.23
V011180,virtual_card,280,next_day,none,0.595,150080.94
V011181,virtual_card,280,next_day,none,0.791,22417.34
V011182,virtual_card,280,same_day,none,0.716,129179.57
V011183,ach_flat,0,next_day,n/a,0.97,60991.97
V011184,virtual_card,280,same_day,none,0.508,586111.0
V011185,virtual_card,150,same_day,none,0.422,82656.27
V011186,virtual_card,80,same_day,none,0.433,24853.48
V011187,virtual_card,150,next_day,none,0.496,844142.38
V011188,virtual_card,280,same_day,capped,0.428,646473.25
V011189,ach_flat,0,next_day,n/a,0.97,7585.77
V011190,virtual_card,150,same_day,none,0.512,76339.93
V011191,virtual_card,220,same_day,none,0.421,39214.75
V011192,ach_flat,0,next_day,n/a,0.97,44122.06
V011193,virtual_card,280,next_day,capped,0.439,296978.56
V011194,ach_flat,0,next_day,n/a,0.97,10215.25
V011195,virtual_card,280,next_day,capped,0.732,451381.69
V011196,virtual_card,150,same_day,none,0.469,154515.05
V011197,ach_flat,0,next_day,n/a,0.97,90720.08
V011198,virtual_card,280,same_day,capped,0.671,116964.3
V011199,virtual_card,280,next_day,none,0.407,21090.73
V011200,virtual_card,150,same_day,none,0.525,24658.59
V011201,virtual_card,280,same_day,none,0.467,272159.91
V011202,virtual_card,150,next_day,capped,0.49,79069.91
V011203,virtual_card,280,same_day,none,0.861,70318.02
V011204,virtual_card,280,same_day,none,0.576,51624.01
V011205,virtual_card,280,same_day,none,0.752,21362.08
V011206,virtual_card,280,same_day,capped,0.479,18839.71
V011207,virtual_card,280,same_day,none,0.453,7867.13
V011208,virtual_card,220,next_day,none,0.503,19523.11
V011209,ach_flat,0,next_day,n/a,0.97,51524.84
V011210,virtual_card,220,next_day,none,0.563,2757.3
V011211,virtual_card,220,same_day,none,0.564,665304.44
V011212,virtual_card,150,next_day,none,0.546,38345.7
V011213,virtual_card,280,same_day,none,0.787,319619.94
V011214,virtual_card,280,next_day,capped,0.906,30980.18
V011215,virtual_card,220,same_day,none,0.54,75022.4
V011216,virtual_card,280,same_day,none,0.772,182943.23
V011217,ach_flat,0,next_day,n/a,0.97,59339.54
V011218,virtual_card,280,next_day,none,0.642,43803.52
V011219,virtual_card,280,same_day,none,0.645,219404.66
V011220,virtual_card,220,same_day,none,0.636,184032.55
V011221,virtual_card,280,same_day,none,0.863,3772535.25
V011222,virtual_card,280,next_day,capped,0.55,39317.04
V011223,virtual_card,280,next_day,capped,0.773,343396.38
V011224,virtual_card,80,next_day,none,0.501,210945.36
V011225,virtual_card,80,next_day,none,0.519,2252.34
V011226,virtual_card,80,next_day,none,0.462,21096.65
V011227,virtual_card,280,next_day,none,0.446,79454.77
V011228,virtual_card,220,same_day,none,0.508,414791.72
V011229,virtual_card,80,next_day,none,0.419,343061.78
V011230,ach_flat,0,next_day,n/a,0.97,24462.55
V011231,virtual_card,280,next_day,capped,0.878,53132.69
V011232,ach_flat,0,next_day,n/a,0.97,12718.63
V011233,ach_flat,0,next_day,n/a,0.97,34811.64
V011234,virtual_card,150,same_day,none,0.434,30461.68
V011235,virtual_card,220,next_day,none,0.55,70724.48
V011236,virtual_card,280,same_day,none,0.529,133847.84
V011237,ach_flat,0,next_day,n/a,0.97,11835.26
V011238,virtual_card,280,same_day,capped,0.671,17571.09
V011239,virtual_card,280,next_day,capped,0.852,688156.88
V011240,ach_flat,0,next_day,n/a,0.97,27741.29
V011241,virtual_card,80,next_day,none,0.414,22168.99
V011242,virtual_card,220,same_day,none,0.414,9632.31
V011243,virtual_card,150,same_day,capped,0.461,415455.0
V011244,virtual_card,280,next_day,none,0.442,22191.94
V011245,virtual_card,220,same_day,none,0.469,32933.89
V011246,virtual_card,80,next_day,capped,0.533,24683.76
V011247,virtual_card,150,same_day,none,0.477,16068.29
V011248,virtual_card,150,next_day,capped,0.49,28480.51
V011249,ach_flat,0,next_day,n/a,0.97,8262.22
V011250,virtual_card,280,next_day,capped,0.915,86905.19
V011251,virtual_card,280,next_day,none,0.632,2106.34
V011252,virtual_card,280,same_day,none,0.66,662938.12
V011253,virtual_card,280,next_day,none,0.557,90214.7
V011254,virtual_card,280,next_day,capped,0.755,581899.19
V011255,virtual_card,150,same_day,none,0.548,782455.5
V011256,virtual_card,150,same_day,none,0.514,369337.22
V011257,virtual_card,280,same_day,none,0.705,120957.77
V011258,virtual_card,150,next_day,capped,0.662,637255.5
V011259,ach_flat,0,next_day,n/a,0.97,11298.34
V011260,virtual_card,150,next_day,none,0.579,11655.92
V011261,virtual_card,220,next_day,capped,0.482,337448.94
V011262,ach_flat,0,next_day,n/a,0.97,51273.73
V011263,ach_flat,0,next_day,n/a,0.97,10774.22
V011264,virtual_card,280,next_day,capped,0.638,62011.38
V011265,ach_flat,0,next_day,n/a,0.97,17729.58
V011266,virtual_card,280,same_day,capped,0.861,103511.27
V011267,virtual_card,220,next_day,capped,0.67,374326.0
V011268,virtual_card,280,same_day,capped,0.817,117936.38
V011269,ach_flat,0,next_day,n/a,0.97,16014.16
V011270,virtual_card,220,next_day,none,0.66,15974.95
V011271,virtual_card,280,same_day,none,0.847,7191347.5
V011272,ach_flat,0,next_day,n/a,0.97,19087.87
V011273,virtual_card,280,same_day,none,0.759,9288.81
V011274,ach_flat,0,next_day,n/a,0.97,22482.57
V011275,virtual_card,280,same_day,none,0.683,295997.06
V011276,ach_flat,0,next_day,n/a,0.97,27833.9
V011277,ach_flat,0,next_day,n/a,0.97,13090.68
V011278,ach_flat,0,next_day,n/a,0.97,25387.15
V011279,virtual_card,280,same_day,none,0.693,28174.89
V011280,virtual_card,220,next_day,none,0.461,13807.75
V011281,virtual_card,220,same_day,none,0.486,143511.08
V011282,ach_flat,0,next_day,n/a,0.97,7975.91
V011283,virtual_card,280,next_day,capped,0.809,139275.95
V011284,ach_flat,0,next_day,n/a,0.97,1668.73
V011285,ach_flat,0,next_day,n/a,0.97,30729.78
V011286,virtual_card,150,same_day,none,0.498,92602.98
V011287,virtual_card,150,same_day,none,0.511,20874.76
V011288,virtual_card,280,same_day,none,0.559,56033.34
V011289,virtual_card,280,same_day,none,0.505,116169.34
V011290,ach_flat,0,next_day,n/a,0.97,12009.3
V011291,virtual_card,280,same_day,none,0.492,54687.08
V011292,ach_flat,0,next_day,n/a,0.97,4925.9
V011293,virtual_card,220,same_day,none,0.654,110022.06
V011294,virtual_card,280,same_day,none,0.767,10161.03
V011295,virtual_card,280,next_day,capped,0.444,28281.32
V011296,virtual_card,280,same_day,none,0.582,15623.99
V011297,virtual_card,220,same_day,none,0.615,443516.41
V011298,ach_flat,0,next_day,n/a,0.97,15702.53
V011299,ach_flat,0,next_day,n/a,0.97,4192.22
V011300,virtual_card,280,same_day,none,0.402,24708.0
V011301,virtual_card,280,next_day,capped,0.907,37562.81
V011302,virtual_card,280,same_day,none,0.662,24898.44
V011303,virtual_card,150,next_day,none,0.604,1363.21
V011304,virtual_card,280,next_day,capped,0.474,140980.86
V011305,virtual_card,150,same_day,none,0.509,27088.99
V011306,virtual_card,280,next_day,capped,0.83,360047.28
V011307,virtual_card,280,next_day,capped,0.901,50621.93
V011308,virtual_card,220,same_day,none,0.513,22962.29
V011309,virtual_card,220,same_day,none,0.802,21258.24
V011310,virtual_card,280,next_day,none,0.593,14116.21
V011311,virtual_card,220,same_day,capped,0.643,70388.14
V011312,virtual_card,280,next_day,capped,0.822,177202.78
V011313,virtual_card,220,same_day,none,0.642,4708711.0
V011314,virtual_card,280,next_day,none,0.648,315199.56
V011315,virtual_card,280,next_day,capped,0.774,103028.12
V011316,virtual_card,220,same_day,none,0.419,38574.37
V011317,virtual_card,280,next_day,capped,0.82,36827.01
V011318,virtual_card,280,next_day,capped,0.611,6687.56
V011319,virtual_card,150,next_day,none,0.61,154618.47
V011320,ach_flat,0,next_day,n/a,0.97,17939.94
V011321,virtual_card,220,same_day,none,0.666,774657.25
V011322,ach_flat,0,next_day,n/a,0.97,6871.74
V011323,virtual_card,280,same_day,none,0.406,250404.98
V011324,ach_flat,0,next_day,n/a,0.97,57387.52
V011325,virtual_card,280,same_day,capped,0.933,30514.5
V011326,virtual_card,150,next_day,none,0.523,200056.52
V011327,virtual_card,280,next_day,none,0.479,74338.2
