mcc,avg_ticket,max_ticket,monthly_txn_count,annual_spend,tenure_months,is_new_to_platform,current_payment_method,card_acceptance_history,past_data_quality_score,days_sales_outstanding,strategic_vendor,risk_level,metadata_strategy
7392,6220.07,12083.45,9,671767.56,0,True,check,accepted,0.627,49,False,low,send_minimal
8911,30753.42,168654.78,15,5535615.6,123,False,check,rejected,0.623,32,True,low,send_minimal
5169,2155.69,14832.82,4,103473.12,4,True,ach,never_offered,0.509,44,False,medium,send_minimal
5111,725.2,5371.37,10,87024.0,101,False,card,accepted,0.553,36,False,low,send_minimal
5065,1347.3,4912.07,14,226346.4,2,True,ach,never_offered,0.771,34,False,low,send_minimal
5085,1492.95,6227.21,10,179154.0,2,True,ach,never_offered,,56,False,low,send_partial
5734,18492.16,61837.46,14,3106682.88,40,False,ach,rejected,0.275,38,True,low,send_partial
5211,6944.22,31725.21,10,833306.4,153,False,ach,rejected,,67,False,medium,send_minimal
5734,1203.4,3507.96,30,433224.0,5,True,check,never_offered,0.77,54,False,low,send_partial
5065,2876.26,21674.63,22,759332.64,81,False,check,accepted,0.6,54,True,low,send_minimal
5172,28822.36,107313.31,31,10721917.92,8,False,ach,rejected,0.545,42,False,low,send_minimal
5111,379.62,2909.46,3,2509238.6759576784,117,False,card,accepted,,54,True,low,send_minimal
5169,26700.65,107595.1,13,4165301.4,120,False,card,accepted,,49,True,high,send_minimal
5734,801.02,1556.31,18,173020.32,130,False,card,rejected,,58,False,high,send_minimal
5137,337.67,691.82,20,81040.8,51,False,check,rejected,0.602,44,False,low,send_partial
5734,117.78,742.39,4,5653.44,2,True,check,never_offered,,24,False,low,send_full
5137,90.08,289.03,11,1727086.9706222431,5,True,check,never_offered,0.28,54,False,medium,send_minimal
5199,260.44,568.38,5,15626.4,3,True,ach,never_offered,0.762,39,False,low,send_partial
5172,1417.67,6035.36,6,102072.24,3,True,ach,never_offered,0.512,29,False,low,send_minimal
5169,694.41,2475.24,10,83329.2,94,False,ach,accepted,0.897,43,False,low,send_partial
5085,786.36,2923.98,7,66054.24,18,False,card,rejected,0.329,44,False,low,send_full
5211,16617.18,99540.6,32,6380997.12,9,False,card,accepted,0.877,55,False,low,send_partial
8911,6930.3,48265.94,20,1663272.0,86,False,ach,rejected,0.639,46,True,low,send_minimal
5734,414.84,1558.93,31,154320.48,14,False,ach,accepted,0.987,44,False,low,send_minimal
7392,1580.23,6619.61,5,94813.8,111,False,card,accepted,0.358,58,False,medium,send_minimal
7399,6708.67,12844.96,12,966048.48,154,False,check,accepted,0.766,32,True,high,send_minimal
5065,967.26,5519.89,1,11607.12,77,False,card,rejected,0.964,32,False,medium,send_minimal
7392,5108.45,9128.29,23,1409932.2,63,False,check,accepted,1.0,58,True,medium,send_minimal
5122,7173.07,26496.16,9,774691.56,5,True,ach,never_offered,,65,False,low,send_partial
5734,2770.29,12631.05,21,698113.08,40,False,card,rejected,0.363,42,False,low,send_minimal
8911,11534.27,62096.04,17,2352991.08,57,False,card,accepted,0.556,54,True,medium,send_minimal
4214,6259.12,37143.35,20,1502188.8,1,True,ach,never_offered,0.852,52,False,medium,send_minimal
5172,1468.04,5076.51,36,634193.28,5,True,ach,never_offered,1.0,54,False,high,send_partial
7399,558.47,939.39,2,13403.28,116,False,ach,accepted,0.571,34,False,medium,send_minimal
5734,1083.6,4358.66,10,130032.0,73,False,ach,rejected,0.855,13,False,medium,send_minimal
5085,21599.86,53485.47,30,7775949.6,173,False,ach,rejected,0.378,37,True,high,send_minimal
5122,3596.21,16920.97,9,388390.68,131,False,ach,rejected,0.664,58,False,medium,send_minimal
8911,19663.32,105695.2,2,471919.68,2,True,card,never_offered,0.969,47,False,low,send_partial
4214,12965.58,36464.54,6,933521.76,113,False,ach,accepted,0.598,28,False,low,send_minimal
4214,5527.96,40786.87,8,530684.16,147,False,check,accepted,0.225,54,True,low,send_minimal
5169,1533.31,10940.99,7,128798.04,0,True,ach,never_offered,0.643,28,False,low,send_full
5137,1642.33,4834.69,4,78831.84,4,True,ach,never_offered,0.245,52,False,low,send_full
7399,2542.22,12573.4,18,549119.52,142,False,ach,rejected,0.675,71,True,low,send_minimal
5065,774.63,5484.29,8,74364.48,4,True,check,never_offered,0.521,20,False,low,send_full
4214,8644.13,21861.14,5,99163373.68274085,89,False,ach,accepted,1.0,33,True,low,send_minimal
5734,237.23,869.07,7,2862249.964623567,133,False,ach,accepted,0.524,41,True,low,send_minimal
5734,51.55,181.14,11,6804.6,167,False,ach,rejected,0.573,59,False,high,send_minimal
5172,1751.31,6913.54,4,84062.88,96,False,check,rejected,,31,False,medium,send_minimal
8911,12258.9,20326.71,1,147106.8,5,True,ach,never_offered,0.596,58,False,high,send_partial
7392,2459.77,12975.7,11,324689.64,51,False,ach,accepted,,47,False,low,send_minimal
5065,1382.75,4282.23,25,414825.0,176,False,ach,accepted,0.815,51,True,medium,send_minimal
5199,813.94,3002.76,12,117207.36,67,False,card,rejected,0.75,51,False,low,send_minimal
7399,933.02,2374.73,8,89569.92,1,True,card,never_offered,0.611,40,False,medium,send_partial
5085,4888.09,24294.87,14,821199.12,57,False,check,rejected,0.844,38,False,low,send_minimal
7392,769.75,2514.68,13,120081.0,116,False,card,accepted,0.214,58,False,low,send_minimal
5122,6532.64,35545.77,22,1724616.96,171,False,check,accepted,0.416,28,True,low,send_minimal
5199,1720.2,9426.42,15,309636.0,3,True,card,never_offered,1.0,48,False,low,send_partial
4214,4529.15,25541.64,8,434798.4,73,False,card,rejected,0.348,48,True,low,send_minimal
5199,530.84,4005.99,19,121031.52,4,True,check,never_offered,0.745,37,False,low,send_full
5065,1455.62,10186.8,12,209609.28,70,False,ach,accepted,0.673,49,True,medium,send_minimal
5065,740.94,1364.13,15,133369.2,21,False,ach,accepted,0.56,19,False,medium,send_minimal
7392,61594.63,177638.52,10,7391355.6,0,True,check,rejected,0.73,52,False,medium,send_partial
4214,1932.78,4672.61,8,185546.88,4,True,check,rejected,0.633,45,False,low,send_minimal
5137,1346.39,3748.44,24,387760.32,169,False,ach,accepted,0.609,54,True,medium,send_minimal
8911,8722.15,14098.78,23,2407313.4,4,True,check,rejected,0.664,46,False,low,send_minimal
5172,4246.44,20679.51,22,261008031.5834993,13,False,ach,rejected,0.643,49,False,low,send_minimal
5065,480.68,1632.57,10,57681.6,1,True,check,rejected,,58,False,high,send_minimal
5199,220.24,1366.61,24,63429.12,23,False,check,accepted,,55,False,low,send_partial
8911,1726.32,12160.02,21,435032.64,98,False,ach,rejected,0.482,75,True,high,send_minimal
5122,10881.12,67961.64,3,391720.32,104,False,ach,rejected,0.557,63,False,medium,send_minimal
8911,2586.75,17190.51,10,310410.0,114,False,ach,accepted,1.0,23,True,low,send_minimal
5734,22372.68,85908.35,10,2684721.6,164,False,ach,accepted,0.462,53,True,low,send_minimal
5169,205.86,1335.03,7,17292.24,104,False,ach,rejected,0.203,15,False,low,send_minimal
7372,1323.9,5474.44,8,127094.4,120,False,check,rejected,0.655,53,False,low,send_minimal
5172,20494.31,51633.78,13,3197112.36,49,False,ach,accepted,0.54,39,False,medium,send_minimal
5085,17134.12,128555.43,18,3700969.92,157,False,card,accepted,0.825,51,True,medium,send_minimal
4214,611.37,3709.46,4,29345.76,133,False,ach,accepted,,45,False,medium,send_minimal
5169,1597.94,6895.05,9,172577.52,3,True,card,never_offered,0.565,45,False,medium,send_partial
5211,6017.06,35366.52,11,794251.92,0,True,card,never_offered,0.423,57,False,low,send_partial
7392,1416.51,6403.05,7,118986.84,2,True,ach,never_offered,0.284,39,False,medium,send_partial
5085,12268.23,19991.45,11,1619406.36,138,False,ach,rejected,,51,True,low,send_minimal
7372,9081.25,45158.54,6,653850.0,18,False,card,accepted,0.738,61,False,high,send_minimal
5169,184.39,1041.75,10,22126.8,119,False,card,accepted,0.742,33,False,medium,send_minimal
5211,2218.77,9666.68,7,186376.68,39,False,ach,accepted,0.0,54,False,low,send_minimal
5172,6430.49,15315.83,6,462995.28,34,False,check,rejected,0.489,44,False,low,send_minimal
7392,7945.25,41254.72,26,2478918.0,87,False,check,rejected,0.556,43,False,low,send_minimal
5111,134.34,811.18,7,1730180.1662214817,71,False,ach,accepted,0.483,46,True,medium,send_minimal
5085,681.86,3263.25,3,4357960.287628787,87,False,check,accepted,,59,False,low,send_minimal
5172,1894.5,9406.93,6,136404.0,2,True,check,never_offered,0.837,43,False,medium,send_full
5085,2186.82,12028.51,5,131209.2,109,False,ach,rejected,0.591,34,False,low,send_minimal
5122,2271.92,7768.8,8,218104.32,40,False,ach,rejected,0.745,43,False,medium,send_minimal
5734,3537.45,11055.27,9,382044.6,145,False,check,rejected,,54,False,medium,send_minimal
7399,958.56,1514.07,15,172540.8,38,False,ach,rejected,0.892,33,False,medium,send_minimal
7372,3638.05,18450.67,3,130969.8,117,False,card,rejected,0.647,34,False,low,send_minimal
5137,205.66,734.31,23,56762.16,90,False,check,rejected,0.209,49,False,low,send_minimal
7399,975.08,6153.22,21,50378487.57771348,92,False,check,rejected,0.332,56,True,low,send_minimal
5172,3750.07,28706.27,12,540010.08,45,False,check,accepted,0.291,49,True,high,send_minimal
5111,507.08,3118.75,12,73019.52,136,False,check,rejected,0.125,77,False,high,send_minimal
7392,8493.62,64462.02,30,3057703.2,40,False,check,rejected,0.407,56,False,high,send_minimal
5199,1133.42,3074.72,11,149611.44,8,False,ach,rejected,1.0,40,False,low,send_partial
5169,675.07,3570.46,36,291630.24,2,True,card,never_offered,0.652,39,False,low,send_minimal
5734,1093.01,2757.81,4,52464.48,1,True,card,rejected,0.388,46,False,medium,send_full
7372,46862.4,159365.32,22,2344915269.936365,17,False,ach,rejected,0.307,65,True,low,send_minimal
5122,2598.06,4477.55,17,530004.24,54,False,ach,accepted,0.34,65,True,low,send_minimal
5085,8540.29,32271.67,12,1229801.76,124,False,card,accepted,0.382,50,True,low,send_minimal
5199,156.38,271.18,22,41284.32,0,True,check,never_offered,0.058,64,False,low,send_full
5065,209.04,1383.49,19,47661.12,138,False,ach,accepted,0.201,41,False,low,send_minimal
5734,1380.68,6004.29,9,149113.44,5,True,card,never_offered,0.141,68,False,medium,send_partial
5172,4911.42,14356.01,8,471496.32,97,False,check,rejected,0.261,43,False,medium,send_minimal
5122,1795.43,3487.43,7,150816.12,44,False,ach,accepted,0.788,61,False,low,send_minimal
5211,987.96,6289.11,5,59277.6,4,True,ach,never_offered,0.604,55,False,medium,send_minimal
5169,1413.65,10122.65,4,67855.2,86,False,ach,accepted,0.794,69,False,low,send_minimal
5169,1426.32,5149.2,15,256737.6,127,False,card,accepted,0.786,31,False,low,send_minimal
5122,2197.69,11903.33,2,52744.56,3,True,check,never_offered,0.486,54,False,medium,send_full
7372,2401.16,8598.56,10,288139.2,8,False,card,rejected,0.469,70,False,low,send_full
4214,10506.9,35632.4,8,1008662.4,2,True,ach,accepted,0.616,33,False,low,send_minimal
5734,1736.12,4150.73,16,333335.04,4,True,check,accepted,0.732,36,False,low,send_minimal
5122,2484.29,10733.81,15,447172.2,104,False,ach,accepted,0.422,19,True,medium,send_minimal
7399,1822.35,6480.8,5,109341.0,78,False,card,accepted,0.795,63,False,low,send_minimal
5085,5640.21,8520.4,30,2030475.6,4,True,check,never_offered,0.88,51,False,medium,send_partial
5137,221.01,1461.98,10,26521.2,53,False,ach,rejected,,54,False,low,send_partial
5065,1850.06,13381.39,14,310810.08,59,False,ach,rejected,,37,False,low,send_minimal
7399,1435.69,5642.92,10,172282.8,102,False,card,accepted,0.185,52,False,low,send_minimal
5065,12420.39,62375.52,8,1192357.44,4,True,ach,never_offered,0.528,60,False,medium,send_minimal
5211,12116.23,54327.74,30,4361842.8,158,False,check,accepted,0.666,52,True,low,send_minimal
5111,499.82,1816.94,3,17993.52,9,False,ach,rejected,0.652,33,False,medium,send_minimal
5122,5259.48,11120.7,9,568023.84,4,True,check,never_offered,0.338,61,False,low,send_partial
5734,197.14,1038.27,6,14194.08,39,False,card,rejected,0.211,49,False,low,send_minimal
7399,491.19,2025.14,14,82519.92,76,False,check,rejected,0.474,46,False,low,send_partial
5065,1514.44,4029.22,1,18173.28,169,False,card,accepted,0.32,39,False,medium,send_minimal
5111,411.41,1854.22,1,4936.92,1,True,ach,never_offered,0.402,70,False,low,send_partial
5137,316.36,1180.36,10,37963.2,149,False,ach,rejected,0.245,75,False,low,send_partial
8911,2402.75,18676.45,11,317163.0,129,False,ach,rejected,0.323,55,False,low,send_minimal
5065,15884.9,25702.15,5,953094.0,49,False,check,rejected,0.726,49,False,medium,send_minimal
5111,140.37,538.68,14,23582.16,140,False,ach,accepted,0.972,30,False,low,send_minimal
5172,14706.44,29751.74,19,3353068.32,5,True,ach,never_offered,0.741,73,False,low,send_minimal
5137,1296.25,3539.88,7,108885.0,130,False,check,rejected,0.481,67,False,low,send_minimal
5065,473.75,2433.23,24,136440.0,1,True,check,never_offered,0.936,55,False,medium,send_full
5211,7785.6,45750.72,9,840844.8,21,False,card,rejected,1.0,67,False,low,send_partial
5734,1959.57,5340.31,44,1034652.96,163,False,card,rejected,0.67,58,True,medium,send_minimal
5111,441.49,744.41,8,42383.04,21,False,ach,accepted,1.0,60,False,high,send_minimal
7372,2131.51,11738.2,5,127890.6,84,False,card,rejected,1.0,46,False,low,send_minimal
5065,341.43,2554.0,24,98331.84,67,False,ach,accepted,0.921,28,False,low,send_minimal
7372,1536.73,7388.77,14,258170.64,151,False,card,accepted,0.819,48,True,medium,send_minimal
5122,2771.64,15142.13,17,565414.56,130,False,card,accepted,0.0,18,True,low,send_minimal
5122,1188.23,5375.31,9,128328.84,42,False,card,accepted,0.999,47,False,medium,send_minimal
5111,305.29,2115.15,7,25644.36,0,True,check,never_offered,,63,False,low,send_full
4214,28971.61,108698.17,11,3824252.52,157,False,card,rejected,0.585,43,False,medium,send_minimal
5199,517.68,1522.88,12,74545.92,4,True,ach,accepted,0.8,38,False,low,send_minimal
7372,1087.22,8076.99,27,352259.28,165,False,ach,accepted,0.702,35,False,low,send_minimal
5122,1343.36,10698.37,40,644812.8,31,False,check,rejected,0.49,66,False,low,send_partial
5065,2448.68,9904.71,23,675835.68,4,True,ach,never_offered,0.727,43,False,medium,send_minimal
5065,599.75,3773.8,31,223107.0,99,False,ach,accepted,0.223,52,False,low,send_minimal
5172,3472.84,16000.75,14,583437.12,31,False,card,rejected,0.939,49,False,low,send_minimal
5137,192.08,412.8,16,36879.36,70,False,check,accepted,0.593,50,False,low,send_minimal
7392,9748.4,31231.02,26,3041500.8,21,False,ach,rejected,0.372,54,False,low,send_minimal
7392,6357.84,29148.82,11,839234.88,85,False,ach,accepted,0.119,40,True,high,send_minimal
5137,856.57,1990.34,17,174740.28,89,False,card,rejected,0.297,30,False,low,send_minimal
5172,6120.88,41721.72,11,807956.16,81,False,ach,accepted,0.814,50,True,low,send_minimal
5169,452.22,3591.2,7,37986.48,42,False,ach,accepted,0.695,57,False,medium,send_minimal
7372,8758.5,60981.37,26,2732652.0,2,True,ach,never_offered,0.607,37,False,low,send_minimal
5734,4983.71,23794.19,14,837263.28,44,False,ach,accepted,0.775,53,False,medium,send_minimal
5734,3277.87,25323.68,18,708019.92,3,True,ach,never_offered,0.626,56,False,low,send_full
5065,4519.48,15159.52,7,379636.32,103,False,ach,accepted,0.758,33,False,low,send_minimal
5169,820.42,4879.32,26,255971.04,16,False,card,accepted,0.689,32,False,medium,send_minimal
8911,73699.34,533755.44,9,7959528.72,3,True,card,never_offered,0.786,56,False,low,send_minimal
5169,5009.77,38381.25,4,240468.96,38,False,ach,rejected,0.555,36,False,low,send_minimal
5111,186.05,1357.49,4,8930.4,3,True,check,never_offered,0.812,49,False,medium,send_minimal
5111,880.85,1851.03,6,63421.2,1,True,ach,never_offered,0.912,47,False,high,send_full
5065,1291.51,6802.49,3,5539220.862860263,0,True,ach,never_offered,0.783,20,False,low,send_minimal
7392,6592.19,18811.82,8,632850.24,1,True,ach,never_offered,0.473,36,False,low,send_minimal
5065,923.64,3522.52,14,155171.52,4,True,ach,never_offered,0.38,52,False,low,send_minimal
5211,364.84,2557.96,5,21890.4,0,True,check,rejected,0.768,55,False,low,send_full
5169,523.4,4135.75,13,81650.4,5,True,ach,never_offered,0.497,67,False,high,send_partial
5085,616.79,3488.14,14,103620.72,44,False,ach,accepted,0.828,48,False,medium,send_minimal
4214,8318.5,62770.01,2,199644.0,10,False,check,accepted,1.0,53,False,high,send_minimal
7392,4461.48,13416.77,8,428302.08,69,False,ach,rejected,0.862,66,True,low,send_minimal
7399,7421.23,55157.79,15,1335821.4,103,False,check,rejected,0.802,51,True,medium,send_minimal
8911,4303.95,16301.77,13,671416.2,4,True,card,never_offered,0.707,31,False,low,send_minimal
4214,1710.39,8934.35,12,246296.16,122,False,check,accepted,0.298,52,False,low,send_minimal
7372,3012.96,6932.58,7,253088.64,27,False,ach,accepted,0.881,50,False,medium,send_minimal
5211,2989.63,21401.22,9,322880.04,49,False,card,rejected,1.0,49,True,low,send_minimal
7372,9674.33,69905.66,2,232183.92,3,True,check,never_offered,0.549,30,False,low,send_partial
5172,3009.31,6291.33,37,1336133.64,69,False,ach,accepted,0.249,25,False,low,send_minimal
5111,204.05,1335.5,26,63663.6,16,False,check,rejected,0.662,66,False,medium,send_full
5169,1360.26,6058.14,14,228523.68,155,False,check,rejected,0.447,24,False,medium,send_minimal
5199,2069.35,7342.29,12,297986.4,0,True,card,never_offered,0.542,26,False,high,send_partial
5065,1009.67,7308.43,9,109044.36,115,False,card,accepted,0.525,54,False,medium,send_minimal
7399,599.22,1883.47,8,57525.12,149,False,ach,rejected,0.587,32,False,low,send_minimal
4214,8872.02,35304.8,7,745249.68,120,False,ach,rejected,0.384,53,True,low,send_minimal
5172,23403.66,117711.09,23,6459410.16,22,False,ach,accepted,0.794,56,False,low,send_minimal
5199,526.5,3623.13,7,44226.0,176,False,check,accepted,0.912,44,False,low,send_minimal
7399,892.33,2150.55,7,74955.72,22,False,ach,accepted,0.568,49,False,medium,send_minimal
5172,1355.74,5541.98,3,48806.64,2,True,check,never_offered,0.673,56,False,medium,send_minimal
7372,2365.29,8944.24,21,596053.08,51,False,ach,rejected,,67,False,medium,send_minimal
5199,339.24,1908.73,18,73275.84,2,True,check,rejected,0.407,44,False,medium,send_full
5137,381.72,1337.07,17,77870.88,86,False,card,rejected,0.812,36,False,low,send_minimal
7392,78166.4,278751.3,32,30015897.6,176,False,ach,rejected,,42,False,low,send_minimal
5111,92.48,271.59,7,7768.32,5,True,check,rejected,0.341,40,False,low,send_full
5122,1245.47,1946.13,1,14945.64,0,True,ach,never_offered,0.39,42,False,low,send_full
7372,1210.09,6728.56,24,348505.92,129,False,ach,rejected,0.87,48,True,medium,send_minimal
7372,1144.72,7518.33,2,6898529.154455833,0,True,card,never_offered,0.601,63,False,medium,send_minimal
8911,9563.76,69136.94,1,114765.12,150,False,ach,rejected,0.886,55,False,low,send_minimal
7372,1543.78,9606.18,2,37050.72,126,False,check,rejected,0.506,65,False,low,send_minimal
5065,1581.51,10790.61,11,208759.32,0,True,check,never_offered,0.734,51,False,medium,send_partial
7399,6506.07,39087.36,12,936874.08,131,False,ach,accepted,0.24,32,True,low,send_minimal
