vendor_id,segment,is_mature_ap_program,mcc,avg_ticket,max_ticket,monthly_txn_count,annual_spend,tenure_months,is_new_to_platform,current_rail,accepts_card_other_channel,days_sales_outstanding,past_data_quality_score,risk_level,vc_accept
V023826,mid_market,False,5137,499.57,1461.11,3,35231.48,115,False,other,1,43,0.648,medium,0
V023827,smb,False,5065,762.81,4860.6,18,130761.42,71,False,ach,1,41,0.6,low,1
V023828,smb,False,5172,1158.58,3686.47,5,22547.47,152,False,other,1,60,0.78,low,0
V023829,smb,False,5111,773.16,2565.87,23,157722.67,149,False,check,0,49,0.599,low,0
V023830,smb,False,5169,4624.32,8415.22,5,263562.5,9,False,ach,0,23,,medium,0
V023831,enterprise,False,4214,1253.0,4667.25,15,2640461.3,143,False,ach,0,67,0.146,low,1
V023832,smb,False,7399,329.59,499.37,14,38215.15,50,False,ach,0,53,0.234,low,1
V023833,smb,False,5169,1743.41,3216.32,8,69901.17,147,False,ach,0,40,0.436,high,0
V023834,smb,False,5169,1661.32,6834.42,13,80238.23,11,False,ach,1,18,0.381,high,0
V023835,mid_market,False,7392,6116.29,46619.89,19,3720101.58,117,False,virtual_card,1,49,0.825,medium,1
V023836,mid_market,False,5734,555.7,3971.95,29,559768.84,120,False,ach,0,67,,low,1
V023837,mid_market,False,5172,3950.89,15482.15,14,2419526.96,168,False,ach,1,53,0.358,low,0
V023838,enterprise,True,7392,3254.37,24193.91,25,15399667.01,47,False,check,1,45,0.661,medium,1
V023839,enterprise,False,5172,8807.2,66832.81,17,10999836.56,60,False,ach,0,35,0.066,low,0
V023840,enterprise,False,8911,197627.85,976148.85,12,208982814.74,92,False,ach,0,53,1.0,low,1
V023841,mid_market,False,5137,496.17,2641.45,6,83096.12,151,False,check,1,38,0.251,medium,1
V023842,mid_market,False,7392,9297.9,65314.51,9,2608078.29,177,False,check,1,28,0.37,low,1
V023843,mid_market,False,5065,1657.95,8783.79,22,1832774.52,117,False,ach,0,35,0.587,low,1
V023844,mid_market,False,5085,595.44,3542.34,4,119468.84,7,False,check,1,51,0.573,medium,1
V023845,smb,False,7399,1578.47,9916.93,15,232585.84,50,False,check,1,31,0.254,low,0
V023846,mid_market,False,5122,4779.23,29724.73,10,2508693.76,144,False,ach,1,32,0.42,medium,0
V023847,smb,False,5137,1481.66,3140.73,25,245349.74,22,False,ach,0,59,0.79,low,1
V023848,mid_market,False,5169,4434.21,12627.02,3,557071.22,44,False,ach,0,58,0.22,medium,0
V023849,smb,False,5122,2032.23,10494.14,29,609433.78,136,False,ach,0,47,0.586,low,1
V023850,smb,False,8911,29650.19,97456.04,2,249972.78,104,False,check,0,35,0.495,low,1
V023851,enterprise,False,8911,66991.76,464619.53,27,221323821.56,69,False,ach,0,43,0.892,medium,1
V023852,smb,False,5122,654.33,2247.29,3,22600.23,155,False,check,0,42,0.384,low,0
V023853,enterprise,False,5211,486.84,3392.23,4,240681.11,32,False,virtual_card,0,51,,low,1
V023854,mid_market,False,8911,4638.03,25107.25,17,3106191.35,38,False,virtual_card,1,72,0.652,low,1
V023855,smb,False,4214,3518.66,9016.99,16,368930.74,50,False,check,1,31,1.0,high,0
V023856,smb,False,4214,21698.26,101032.45,9,2066160.77,161,False,ach,1,57,0.329,low,0
V023857,smb,False,5172,8041.58,58395.82,11,560553.93,103,False,check,0,39,0.773,low,0
V023858,mid_market,False,5169,2664.0,7044.32,18,1472582.38,125,False,ach,1,50,0.32,low,0
V023859,smb,False,5111,328.59,1992.03,7,19566.06,82,False,wire,0,54,0.817,high,1
V023860,mid_market,False,5169,1676.48,5243.2,15,998126.21,21,False,check,0,56,,medium,1
V023861,mid_market,False,7392,5342.32,25240.35,9,2165050.79,163,False,ach,0,37,0.571,high,0
V023862,mid_market,False,5137,615.82,2880.88,2,62355.15,113,False,ach,1,36,0.662,medium,1
V023863,smb,False,5137,191.72,1488.62,32,69251.23,78,False,virtual_card,1,34,0.676,medium,1
V023864,mid_market,False,7372,11256.28,79153.45,10,2730038.01,80,False,ach,0,44,1.0,low,1
V023865,smb,False,4214,10332.51,63221.66,22,2345571.68,147,False,check,0,58,0.675,low,0
V023866,mid_market,False,5137,143.02,793.54,5,24686.88,34,False,check,1,71,0.671,medium,0
V023867,smb,False,5169,3608.03,7763.49,21,281316.54,11,False,other,0,71,0.343,medium,1
V023868,smb,False,4214,12274.47,49885.72,5,486337.0,176,False,check,0,41,0.984,low,1
V023869,smb,False,5137,224.74,1250.86,6,15151.73,172,False,virtual_card,1,71,0.837,low,0
V023870,smb,False,5085,3084.49,19221.15,29,828357.9,29,False,ach,0,38,0.618,high,0
V023871,smb,False,5169,1351.96,3828.4,4,45133.14,164,False,virtual_card,0,42,0.974,low,1
V023872,mid_market,False,5111,410.53,2422.52,5,58300.72,87,False,wire,0,45,0.349,low,0
V023873,smb,False,5199,830.48,3099.45,12,62274.31,92,False,check,1,47,0.874,low,0
V023874,smb,False,5169,789.14,1908.59,20,101100.94,63,False,ach,0,40,,low,0
V023875,mid_market,False,5199,252.63,522.13,10,140141.8,114,False,other,0,38,0.503,low,1
V023876,smb,False,4214,2178.72,4607.23,5,126384.93,133,False,other,0,36,0.379,medium,0
V023877,smb,False,5172,3752.81,9248.7,18,492100.48,49,False,check,0,61,0.776,low,0
V023878,smb,False,7399,888.46,6352.16,9,87183.06,16,False,check,1,57,0.816,medium,0
V023879,mid_market,False,5734,1667.98,2807.22,8,613460.45,163,False,ach,1,44,0.671,medium,1
V023880,mid_market,False,5065,2280.39,4040.9,12,1215795.64,174,False,check,0,39,0.962,medium,0
V023881,smb,False,5111,502.24,3467.45,4,26794.56,51,False,check,1,39,0.437,low,0
V023882,mid_market,False,5734,535.38,1563.21,18,185678.66,37,False,check,1,39,1.0,low,1
V023883,smb,False,8911,1569.28,6517.42,9,133615.29,121,False,ach,1,43,0.593,medium,1
V023884,enterprise,False,5111,209.5,747.36,13,182459.04,12,False,ach,0,55,0.709,low,1
V023885,smb,False,5169,3748.21,25174.31,50,950700.01,130,False,check,0,26,0.618,low,1
V023886,smb,False,5211,2703.43,8704.51,13,341334.88,145,False,ach,1,46,0.751,low,1
V023887,smb,False,5734,3956.65,27729.88,4,172456.15,168,False,check,1,36,0.496,medium,0
V023888,smb,False,5111,358.81,1325.52,10,22478.25,136,False,check,0,37,0.346,medium,1
V023889,smb,False,4214,2029.16,8852.98,7,195002.81,77,False,check,1,26,0.821,low,0
V023890,mid_market,False,5137,1306.97,5906.74,6,313068.45,82,False,ach,1,59,1.0,medium,0
V023891,enterprise,False,5169,248.42,1424.6,8,428082.68,178,False,other,0,67,0.307,low,0
V023892,smb,False,5111,475.4,1761.21,8,27797.6,104,False,ach,1,25,0.379,low,1
V023893,smb,False,5085,2596.89,10301.27,16,565026.69,1,True,check,1,25,0.344,low,1
V023894,smb,False,5085,1029.83,2656.37,25,238009.25,29,False,check,0,64,0.83,low,0
V023895,mid_market,False,5065,691.78,3291.88,21,454395.74,163,False,check,0,59,0.608,medium,0
V023896,smb,False,5169,630.57,4862.87,11,35219.2,95,False,other,0,52,0.433,low,0
V023897,mid_market,False,8911,6103.35,11957.12,15,4901956.98,82,False,wire,0,52,0.616,medium,0
V023898,enterprise,False,8911,3385.45,24278.14,33,6756100.96,132,False,ach,1,58,0.687,medium,0
V023899,mid_market,False,5122,2520.59,8878.57,12,1319982.48,92,False,virtual_card,1,49,0.634,low,0
V023900,smb,False,7372,830.93,1670.61,19,207554.41,20,False,check,1,18,0.996,low,1
V023901,smb,False,7372,4575.53,32804.05,28,664476.11,84,False,ach,1,37,0.768,low,1
V023902,smb,False,5734,701.38,1057.77,14,128838.23,64,False,ach,1,47,0.461,low,0
V023903,mid_market,False,7392,10022.6,24221.1,5,2676489.17,65,False,ach,1,16,,low,1
V023904,mid_market,False,7392,8278.57,29703.96,1,200701.47,3,True,ach,0,30,0.729,low,1
V023905,mid_market,False,5085,678.04,2013.01,19,585643.47,41,False,check,1,67,0.662,low,0
V023906,smb,False,5734,985.92,2532.11,8,107955.65,158,False,ach,0,26,1.0,low,0
V023907,smb,False,5085,4262.88,23263.64,6,351920.61,120,False,check,0,55,0.516,medium,1
V023908,enterprise,True,5172,3287.04,20173.08,22,9678933.88,32,False,ach,0,63,0.795,low,0
V023909,mid_market,False,7372,17024.04,108987.19,19,14452647.66,143,False,check,1,43,0.696,medium,0
V023910,enterprise,False,5211,4130.48,19606.96,12,7289159.02,105,False,ach,0,36,0.816,low,0
V023911,smb,False,5172,31479.53,93334.31,9,3325947.47,130,False,ach,1,56,0.552,medium,0
V023912,smb,False,7392,5263.81,10659.53,22,1348753.43,38,False,ach,0,46,0.0,low,0
V023913,smb,False,5169,2788.75,6064.06,10,385490.3,122,False,check,1,70,0.948,medium,0
V023914,smb,False,7399,3350.84,14774.27,12,204249.11,88,False,ach,1,44,0.588,medium,1
V023915,enterprise,False,5085,900.0,4578.49,17,1148802.03,112,False,ach,0,49,0.795,low,1
V023916,mid_market,False,5211,2905.88,20146.18,14,1572213.08,92,False,check,0,37,0.311,medium,0
V023917,enterprise,True,7399,1119.05,3698.1,22,3085539.83,80,False,wire,1,71,0.574,low,0
V023918,smb,False,5734,766.86,4443.03,9,43288.33,132,False,check,0,62,0.438,low,0
V023919,smb,False,5199,1776.77,8238.22,6,43756.92,96,False,check,0,48,0.316,low,0
V023920,smb,False,5734,16827.79,96521.38,10,893839.0,130,False,other,1,58,0.182,low,0
V023921,smb,False,5199,214.08,1589.19,7,16445.16,87,False,wire,0,37,0.35,medium,1
V023922,smb,False,7372,5388.35,17327.39,14,895991.25,127,False,ach,1,56,0.233,low,1
V023923,smb,False,4214,9637.41,20628.14,15,658916.08,17,False,check,0,38,0.39,low,0
V023924,smb,False,7372,1949.2,6580.61,12,254394.29,33,False,check,1,46,0.211,low,0
V023925,smb,False,7399,1900.14,3034.39,18,189901.23,118,False,check,0,64,0.537,medium,0
V023926,smb,False,7372,6984.03,20274.96,8,706467.16,115,False,check,0,64,0.536,low,0
V023927,mid_market,False,5172,13270.44,78196.23,6,3450235.19,125,False,check,0,46,0.72,low,0
V023928,smb,False,5137,1221.56,7154.18,9,142332.13,136,False,ach,1,42,0.83,low,1
V023929,mid_market,False,5169,2754.52,5595.92,8,1184713.55,13,False,ach,1,71,0.566,low,0
V023930,smb,False,5111,37.71,273.75,16,5160.18,46,False,other,1,68,0.661,low,0
V023931,mid_market,False,5137,795.53,1471.93,7,225004.56,164,False,wire,0,27,0.442,low,1
V023932,smb,False,4214,14959.58,56867.67,9,520296.17,157,False,ach,0,53,0.369,medium,0
V023933,mid_market,False,5211,1216.35,2222.4,5,146212.44,55,False,check,0,34,0.514,low,0
V023934,mid_market,False,5211,1416.67,8555.68,13,390066.12,44,False,ach,1,56,0.861,medium,1
V023935,smb,False,5137,548.38,876.5,17,106607.01,73,False,ach,1,48,,medium,0
V023936,smb,False,5065,946.3,4234.24,9,61431.54,167,False,ach,0,35,0.804,low,0
V023937,smb,False,5137,238.25,1517.93,15,35283.47,125,False,check,0,47,0.404,medium,0
V023938,smb,False,4214,10810.65,29649.91,7,338517.48,13,False,ach,0,39,0.323,low,1
V023939,smb,False,5085,1479.63,9360.29,12,247443.86,146,False,check,0,36,0.492,medium,1
V023940,smb,False,5085,1840.46,3947.6,11,85375.85,35,False,ach,0,41,0.718,high,0
V023941,smb,False,5169,3497.82,8302.08,2,97996.87,137,False,ach,0,52,0.74,high,0
V023942,smb,False,7392,8915.01,46603.17,3,367373.18,172,False,check,0,40,0.971,low,0
V023943,smb,False,7399,1364.33,10401.52,6,72239.53,107,False,ach,1,44,0.869,low,1
V023944,smb,False,8911,21507.45,150544.45,10,2363476.59,39,False,wire,0,54,0.729,low,0
V023945,smb,False,5085,3014.49,6939.07,5,114763.16,1,True,wire,0,43,0.796,medium,1
V023946,smb,False,7399,208.62,1094.44,38,31528.78,21,False,ach,1,43,0.775,low,1
V023947,enterprise,False,7392,2371.79,5867.37,27,8748653.18,61,False,ach,1,42,0.389,medium,1
V023948,enterprise,True,8911,7398.91,41379.76,12,12191342.71,97,False,ach,1,67,0.612,medium,1
V023949,mid_market,False,7372,1568.13,12037.0,12,1083448.64,149,False,ach,1,67,0.336,low,0
V023950,smb,False,5137,436.4,2523.77,10,36773.98,54,False,check,1,40,0.618,low,1
V023951,smb,False,4214,12267.64,25229.15,9,908108.25,84,False,wire,0,33,0.893,medium,0
V023952,smb,False,8911,2035.1,12506.18,6,117817.37,175,False,check,0,47,0.444,low,0
V023953,smb,False,5085,2066.5,8568.7,21,212366.02,153,False,check,1,43,0.812,high,0
V023954,mid_market,False,8911,5635.98,16238.2,7,1482243.05,168,False,check,1,42,0.533,low,1
V023955,mid_market,False,7392,3010.36,6915.85,13,1548590.34,85,False,virtual_card,1,42,0.656,low,1
V023956,smb,False,5172,10280.45,26535.16,17,2071552.22,134,False,ach,0,40,0.802,low,0
V023957,smb,False,5137,121.71,929.91,1,1350.7,42,False,wire,0,40,0.763,medium,0
V023958,enterprise,False,5734,6036.17,36770.67,2,2613741.74,173,False,check,0,31,0.325,medium,0
V023959,mid_market,False,5734,414.61,2361.76,17,217518.44,141,False,ach,1,35,0.313,low,0
V023960,mid_market,False,5169,558.62,3637.17,5,67001.69,74,False,ach,1,45,,high,1
V023961,mid_market,False,7392,945.94,6896.51,4,211388.75,37,False,virtual_card,1,66,0.494,low,0
V023962,smb,False,7399,2110.88,3888.18,9,75503.63,175,False,virtual_card,0,50,0.528,medium,1
V023963,mid_market,False,5065,718.4,3368.12,14,250594.81,5,True,ach,0,62,0.775,medium,0
V023964,mid_market,False,5199,229.15,1496.51,7,56424.13,152,False,check,1,43,,low,1
V023965,enterprise,False,5122,1089.87,6919.58,8,907786.99,55,False,ach,0,27,0.308,low,0
V023966,smb,False,7399,1620.52,11746.99,14,147092.7,154,False,check,0,61,0.332,low,0
V023967,mid_market,False,5111,738.05,4681.23,21,387665.67,127,False,wire,1,33,0.19,high,1
V023968,enterprise,True,5122,1506.32,8227.07,25,7627666.05,78,False,wire,0,42,0.98,medium,1
V023969,smb,False,5111,309.8,1237.81,5,10708.18,97,False,check,1,35,0.719,low,0
V023970,mid_market,False,5169,471.02,946.04,12,198307.38,151,False,check,0,54,,medium,0
V023971,enterprise,True,5734,5062.47,32289.76,9,9838831.38,146,False,check,0,36,0.418,medium,0
V023972,smb,False,7372,3228.51,8049.07,18,767920.02,20,False,ach,1,35,1.0,low,0
V023973,enterprise,False,5122,9248.42,21550.49,16,27419236.12,37,False,ach,0,63,0.735,low,0
V023974,smb,False,5085,1009.62,7792.14,13,147444.05,157,False,ach,1,60,0.781,low,1
V023975,smb,False,5734,1126.34,2895.84,8,33877.75,51,False,check,1,52,0.883,low,0
V023976,mid_market,False,7372,24040.98,148890.57,4,1786031.25,113,False,ach,0,51,0.583,medium,1
V023977,mid_market,False,5085,9520.37,25077.48,8,3477655.83,130,False,ach,0,63,0.688,low,0
V023978,mid_market,False,7392,14125.61,72459.59,2,863923.46,115,False,check,1,47,,low,1
V023979,enterprise,True,5085,3849.79,15030.35,32,19301498.19,112,False,check,0,38,0.413,high,1
V023980,smb,False,7399,3424.57,6201.04,6,278991.98,92,False,ach,1,44,0.881,low,1
V023981,smb,False,5122,1195.65,7335.62,10,122252.85,111,False,check,1,54,0.432,low,0
V023982,smb,False,5085,383.2,970.04,22,35046.86,54,False,check,1,48,0.168,low,0
V023983,smb,False,8911,6054.48,15767.32,5,286927.39,126,False,ach,1,41,0.271,high,1
V023984,smb,False,5172,1226.27,5999.41,1,17170.19,11,False,ach,1,54,0.867,low,0
V023985,smb,False,4214,23331.59,38289.97,7,1221461.23,124,False,ach,0,30,,low,0
V023986,smb,False,4214,3577.23,21532.05,8,315203.08,93,False,ach,1,55,0.832,medium,0
V023987,mid_market,False,5111,1140.43,7885.75,28,1078131.03,177,False,ach,0,40,0.363,low,1
V023988,mid_market,False,5172,15758.04,115820.53,25,13296949.84,64,False,other,1,34,,medium,0
V023989,mid_market,False,5169,1611.21,7995.94,14,517202.21,52,False,virtual_card,1,42,0.687,low,1
V023990,enterprise,False,7372,2163.08,11058.18,11,4629027.01,164,False,ach,0,59,0.624,low,0
V023991,smb,False,5211,1181.39,6851.35,34,314902.94,31,False,check,0,37,0.374,low,1
V023992,smb,False,7392,3390.15,24380.71,21,753216.11,123,False,other,0,59,0.65,medium,1
V023993,smb,False,5137,506.67,1346.81,5,21471.64,100,False,ach,0,80,0.967,medium,0
V023994,mid_market,False,5169,1554.79,9928.05,21,1831514.82,25,False,wire,0,62,0.797,low,0
V023995,smb,False,5169,6200.69,24421.17,2,114042.57,75,False,check,0,28,0.643,medium,1
V023996,smb,False,7392,9716.38,57788.51,4,555384.36,36,False,ach,0,36,1.0,high,0
V023997,enterprise,False,5199,335.87,2649.24,20,999517.83,104,False,ach,1,58,0.31,medium,1
V023998,smb,False,4214,12587.73,69785.1,1,98570.1,64,False,other,1,70,0.619,low,1
V023999,mid_market,False,5734,6379.03,16907.97,5,994158.58,155,False,ach,0,38,1.0,low,1
V024000,mid_market,False,5111,367.54,2820.24,27,338791.48,132,False,check,0,49,1.0,low,0
V024001,enterprise,False,5172,1342.2,5693.72,16,4888290.93,168,False,wire,0,40,,low,0
V024002,smb,False,5111,970.46,4216.83,11,90971.96,52,False,ach,1,31,,high,1
V024003,smb,False,5111,433.06,3343.83,9,27144.34,16,False,ach,1,41,0.356,low,0
V024004,mid_market,False,4214,9146.45,16003.66,12,5817936.91,0,True,check,0,44,0.895,low,1
V024005,mid_market,False,5199,2185.0,7262.55,14,806582.16,168,False,ach,0,60,,low,1
V024006,smb,False,5137,821.11,1488.98,13,43202.0,108,False,ach,1,65,0.603,medium,0
V024007,mid_market,False,4214,16722.42,87620.75,12,4596523.38,61,False,check,1,55,0.388,medium,0
V024008,smb,False,5065,1582.21,12443.82,7,96217.02,21,False,ach,1,40,0.897,low,1
V024009,mid_market,False,5137,1511.27,5492.95,4,281376.15,114,False,other,0,61,0.803,medium,0
V024010,smb,False,5122,2364.53,11678.33,13,214411.64,179,False,ach,1,35,,high,0
V024011,smb,False,5137,275.04,2085.19,20,53149.34,101,False,ach,1,49,,medium,1
V024012,smb,False,5172,1881.11,3032.03,27,547106.74,169,False,ach,1,51,0.634,low,1
V024013,enterprise,False,5111,1454.43,9107.91,8,1137497.85,135,False,ach,0,57,0.414,low,1
V024014,mid_market,False,8911,20711.0,76046.04,16,15534006.23,22,False,ach,0,37,0.712,high,0
V024015,smb,False,5211,1268.33,7049.21,13,82429.19,51,False,ach,1,54,0.871,medium,1
V024016,enterprise,False,7399,190.83,938.19,10,363484.47,108,False,ach,0,69,,high,1
V024017,smb,False,5111,1625.11,9897.38,7,45935.41,123,False,other,1,50,0.693,medium,1
V024018,smb,False,5199,1591.98,6611.1,6,55158.45,124,False,check,0,36,0.795,medium,0
V024019,smb,False,4214,8731.43,64831.31,9,794826.81,32,False,ach,1,35,0.631,low,0
V024020,smb,False,5065,689.0,3173.23,26,226355.65,60,False,ach,1,50,0.236,low,0
V024021,mid_market,False,7392,552.99,3546.48,3,78689.51,165,False,ach,0,24,,low,0
V024022,smb,False,5111,287.51,2033.02,13,27299.35,135,False,virtual_card,0,37,0.616,high,0
V024023,smb,False,7372,1388.78,9441.85,15,132873.57,172,False,ach,1,56,0.841,low,0
V024024,smb,False,8911,1891.03,5515.43,13,274611.11,14,False,check,0,47,0.613,low,1
V024025,mid_market,False,5111,1023.99,2149.75,7,410183.69,177,False,wire,1,39,0.282,low,1
V024026,smb,False,8911,3121.56,24659.08,7,93390.37,2,True,check,1,34,0.847,high,1
V024027,smb,False,5111,161.82,411.58,34,26828.46,98,False,ach,0,52,,low,0
V024028,smb,False,8911,12582.3,97522.08,17,2576156.82,121,False,ach,0,57,0.0,low,1
V024029,mid_market,False,4214,6992.36,29029.11,18,5318667.87,126,False,other,0,35,0.294,medium,0
V024030,mid_market,False,5137,940.46,3804.78,4,208459.33,160,False,check,0,43,0.687,high,0
V024031,enterprise,True,5065,2873.18,5658.3,11,2534535.69,177,False,virtual_card,1,11,0.872,medium,1
V024032,mid_market,False,7399,2749.87,7354.73,6,553678.14,165,False,check,1,28,0.211,low,0
V024033,mid_market,False,5137,121.8,720.5,9,36544.1,147,False,ach,0,44,1.0,low,1
V024034,mid_market,False,7372,1279.68,9711.22,4,119478.89,29,False,ach,1,37,0.534,medium,1
V024035,mid_market,False,7392,161.03,1188.65,30,94554.01,64,False,check,0,29,0.248,low,0
V024036,enterprise,False,7372,30844.8,138228.38,6,33213601.27,138,False,check,1,64,0.491,low,1
V024037,smb,False,5172,1333.29,2368.18,19,161914.97,83,False,other,0,45,0.316,low,0
V024038,smb,False,7372,3327.67,12562.72,11,330121.04,110,False,check,1,29,,high,0
V024039,mid_market,False,7392,4798.54,19679.7,7,1257509.81,11,False,check,0,40,0.215,low,1
V024040,smb,False,5122,9312.52,68895.48,14,1147178.2,4,True,ach,1,40,0.698,low,0
V024041,mid_market,False,5137,855.4,1312.62,6,225983.7,78,False,check,1,67,0.882,medium,0
V024042,mid_market,False,5137,1704.08,2592.44,7,487890.61,118,False,wire,1,35,0.51,high,1
V024043,enterprise,False,4214,3951.43,18987.86,3,2453289.76,7,False,ach,1,56,0.678,medium,0
V024044,enterprise,False,5172,1220.56,9172.31,14,1755113.68,87,False,check,0,42,0.877,medium,1
V024045,smb,False,5137,696.58,3159.46,8,58222.72,99,False,check,1,67,0.926,low,0
V024046,smb,False,5085,6141.7,16364.35,14,519795.2,7,False,other,0,43,0.503,low,1
V024047,smb,False,5137,376.51,2214.11,5,22159.2,11,False,ach,0,45,0.512,low,0
V024048,enterprise,False,5111,183.96,508.45,12,248640.95,110,False,ach,1,45,0.614,medium,0
V024049,enterprise,True,5085,828.9,2707.53,10,1518929.27,141,False,wire,1,37,0.016,high,1
V024050,mid_market,False,7392,6908.81,17085.27,10,4009270.08,179,False,check,1,45,0.531,low,1
V024051,smb,False,5065,2540.98,19816.87,3,94369.83,72,False,wire,0,50,0.548,low,1
V024052,smb,False,5169,1461.98,7941.45,5,60821.52,111,False,check,1,41,0.653,medium,0
V024053,mid_market,False,5137,1155.27,7578.7,9,450687.31,140,False,ach,0,46,0.773,high,0
V024054,smb,False,5199,277.03,2176.8,5,15203.2,154,False,check,0,34,0.159,high,1
V024055,enterprise,False,5065,1243.72,4901.65,10,1707448.1,53,False,ach,1,58,0.429,low,0
V024056,mid_market,False,5734,64738.87,315067.87,4,13207867.68,36,False,check,1,50,0.665,high,1
V024057,smb,False,7392,18413.96,107649.6,10,784958.51,17,False,virtual_card,0,40,,medium,0
