vendor_id,segment,mcc,annual_spend,current_rail,accepts_card_other_channel,p_accept,expected_annual_revenue
V015337,enterprise,5211,495198.59,ach,0,0.6207296,2259.075481461454
V014996,enterprise,5734,438881.07,ach,1,0.6980012,2250.7161289277983
V017324,enterprise,5111,371242.76,ach,1,0.8241701,2247.7374985183715
V003820,enterprise,5111,414040.25,check,1,0.737576,2243.0892374505997
V011617,enterprise,5211,639450.31,check,0,0.4762755,2236.4361475605347
V004177,enterprise,7372,451222.0,ach,0,0.6746988,2235.511642501831
V010012,enterprise,5199,459754.43,check,0,0.6573325,2217.6921571330404
V014532,enterprise,5065,385391.52,ach,1,0.78231317,2211.9748876029207
V009406,enterprise,5111,409807.6,check,0,0.7344462,2207.853166732216
V024708,enterprise,5122,804130.7,check,1,0.37372458,2204.187263765621
V000080,enterprise,5211,554084.17,check,0,0.5398238,2192.8624466923716
V008965,enterprise,5199,600125.96,ach,0,0.4978432,2190.1490551000024
V019853,enterprise,5199,500242.34,ach,0,0.5966225,2187.6467906075004
V015936,enterprise,5172,608128.62,ach,0,0.49069875,2187.263652676859
V018328,enterprise,5111,667365.23,check,1,0.44607204,2181.5437671851205
V019616,enterprise,5169,558043.7,ach,1,0.5323785,2176.7237200390337
V005970,enterprise,7399,652126.19,check,1,0.45508927,2174.205059614606
V016025,enterprise,7399,345930.65,ach,0,0.85677624,2171.0812859096527
V022066,enterprise,5065,434251.75,check,1,0.68042064,2163.7908192811014
V007533,enterprise,5169,751487.73,ach,0,0.3929572,2162.4201770913314
V023251,enterprise,5122,358052.51,ach,1,0.82351923,2158.9050183599475
V013764,enterprise,5065,764890.49,check,1,0.38546878,2158.7312381961683
V007396,enterprise,5169,769072.05,check,0,0.38175812,2148.796021992648
V021564,enterprise,5111,350096.32,ach,1,0.83803767,2147.151233350983
V010225,enterprise,5199,587098.6,check,0,0.4991516,2144.4095856077192
V011457,enterprise,5111,455558.61,check,0,0.6413564,2137.403472116828
V017120,enterprise,5734,348409.6,check,0,0.8314364,2117.443376257324
V020114,enterprise,5111,327714.06,check,1,0.88264215,2114.0339398330116
V012857,enterprise,5169,558612.9,ach,1,0.51444817,2099.0190547958377
V005182,enterprise,5169,448468.97,ach,1,0.6384488,2090.5957155109454
V004622,enterprise,7372,416574.33,ach,0,0.6869737,2089.404840403071
V013968,enterprise,7392,297328.38,ach,1,0.96191174,2088.029269907179
V015855,enterprise,5111,310788.7,check,1,0.9199327,2087.237560661793
V014488,enterprise,5169,682177.75,check,1,0.41797677,2081.0756027581097
V018879,enterprise,7399,392438.79,ach,0,0.7259431,2079.1058181772996
V000276,enterprise,7372,367482.81,ach,1,0.7744532,2076.7859720825622
V022442,enterprise,5111,624302.16,check,0,0.45500976,2072.508600283394
V006344,enterprise,7399,411419.06,ach,0,0.68738586,2062.429145500307
V017037,enterprise,5085,577040.7,ach,0,0.48985946,2061.3507738373755
V003366,enterprise,7399,333392.58,check,1,0.84644204,2057.5799743737125
V023819,enterprise,5169,691707.03,ach,0,0.40569896,2044.9985542239997
V017190,enterprise,5085,431105.6,ach,1,0.6505881,2043.7773690315248
V002858,enterprise,5211,347702.61,ach,0,0.80512947,2039.5649405188133
V001592,enterprise,7399,317270.36,ach,1,0.87991047,2033.356090279236
V020222,enterprise,5137,409303.8,ach,0,0.68201077,2033.1967979047772
V003978,enterprise,5211,503799.49,ach,0,0.5535261,2030.929349145999
V003534,enterprise,7399,444577.88,check,1,0.6259606,2026.3058510317228
V005412,enterprise,7372,407239.71,ach,1,0.68262166,2023.9251678550768
V018654,enterprise,5199,406986.76,check,1,0.6819156,2020.2449039746284
V003231,enterprise,5734,374388.24,ach,0,0.7409861,2019.3318810444644
V008938,enterprise,5169,388656.02,ach,1,0.71033937,2008.6213710319234
V023420,enterprise,5199,777932.14,ach,0,0.35481864,2008.1986047313976
V017713,enterprise,5065,469851.13,ach,0,0.5845917,1997.3685167730955
V021032,enterprise,5085,387424.38,ach,0,0.7087818,1996.7947296935558
V016796,enterprise,5085,452216.76,ach,1,0.60681975,1995.3124859347154
V003415,enterprise,5199,446390.32,ach,1,0.6132464,1989.9779870373918
V009931,enterprise,7372,460580.11,ach,0,0.594221,1989.490973258562
V000079,enterprise,5211,329067.73,ach,0,0.8260437,1974.5946677681063
V024740,enterprise,7392,333431.11,ach,0,0.8145685,1972.8198852696992
V003918,enterprise,5111,325693.63,ach,1,0.8338944,1972.7526803905394
V004354,enterprise,5199,575633.49,ach,1,0.47154552,1971.4991352039765
V009505,enterprise,5199,578737.64,check,1,0.46818587,1967.654292397986
V004359,enterprise,5065,716556.24,check,0,0.37681976,1960.1004008153723
V007636,enterprise,5111,414795.44,ach,1,0.64725673,1947.8331275000764
V013825,enterprise,5137,653649.89,check,0,0.40993714,1943.642949134617
V016243,enterprise,7399,542606.5,check,0,0.49349225,1942.176801619053
V005978,enterprise,5199,331822.35,check,1,0.8060829,1939.8105889003036
V015798,enterprise,7392,324085.85,ach,1,0.82240665,1932.242864623022
V005091,enterprise,5137,483296.46,check,0,0.55028194,1927.594516141672
V000983,enterprise,7392,415231.29,check,0,0.6390042,1922.6762095676372
V001234,enterprise,5199,519148.13,ach,0,0.50904536,1914.1595841023068
V023447,enterprise,5734,282462.11,ach,1,0.93517005,1913.2008542778494
V008608,enterprise,5137,385197.56,ach,1,0.6848385,1910.3848728053472
V021674,enterprise,5199,314337.44,ach,1,0.838957,1909.7247946218108
V010455,enterprise,5111,328078.33,ach,0,0.7999828,1899.6561321457484
V005105,enterprise,5199,302326.17,check,0,0.8648943,1891.8413790016457
V016453,enterprise,7399,439396.28,check,1,0.5941501,1888.5388409384727
V005464,enterprise,5065,386216.46,ach,1,0.6754387,1886.9243557964614
V015344,enterprise,5199,372559.64,ach,0,0.6976332,1879.2798111517527
V001702,enterprise,5199,401936.82,ach,1,0.64520496,1874.6530431448273
V012371,enterprise,5111,458588.68,ach,0,0.5648634,1872.3196283473017
V023694,enterprise,5111,371523.89,check,0,0.6957384,1867.8674205737925
V023032,enterprise,5734,295833.45,ach,1,0.87093735,1861.2192017501834
V022606,enterprise,7399,346612.0,ach,0,0.74289733,1859.9770395221713
V015377,enterprise,5734,505454.78,ach,0,0.50913787,1858.76935604023
V011615,enterprise,5111,364932.91,ach,1,0.7050371,1858.329974131393
V024162,enterprise,5137,381513.84,check,1,0.6709933,1847.9459297256471
V004351,enterprise,7392,316799.59,check,1,0.80510575,1840.4573613893845
V009268,enterprise,5137,409831.4,ach,0,0.61886615,1829.046230946255
V018361,enterprise,5199,326675.79,check,0,0.77615184,1828.4001132688188
V017309,enterprise,5111,285356.15,ach,0,0.8884218,1828.1329358342175
V008949,enterprise,5211,424644.47,ach,0,0.59697634,1828.0216113931988
V015804,enterprise,7392,646928.53,check,0,0.38951463,1815.9049904931214
V017825,enterprise,5734,269270.99,ach,0,0.93457764,1813.2371791767548
V014868,enterprise,5172,596918.97,ach,0,0.419877,1805.0603360853147
V022730,enterprise,7399,582278.46,check,1,0.43015808,1803.7742688385486
V016312,enterprise,5111,375082.31,ach,0,0.6673651,1802.534669027176
V024692,enterprise,7399,359322.66,ach,0,0.6948153,1797.302991349964
V021035,enterprise,7372,287726.88,ach,1,0.8630548,1786.592546501236
V021239,enterprise,5169,539880.18,ach,0,0.4595744,1784.9208843175031
V004096,enterprise,5199,392378.83,ach,1,0.62984306,1777.0966518091154
V010217,enterprise,5169,309066.19,ach,1,0.79310185,1760.9677294987632
V006439,enterprise,5137,413892.92,check,0,0.5919705,1760.0992014177511
V022802,enterprise,5734,286191.99,ach,1,0.8512696,1749.0123331588077
V017878,enterprise,5111,306207.2,check,1,0.7926373,1741.6899579898836
V009868,enterprise,5111,336439.44,ach,1,0.719834,1737.4444626931381
V007899,enterprise,5199,354393.27,ach,0,0.6827471,1735.6878914684871
V001762,enterprise,5199,400840.38,ach,1,0.60287434,1733.2510318995191
V009051,enterprise,5065,302889.28,check,1,0.79716593,1731.6241172828677
V004392,enterprise,5111,283359.05,ach,1,0.85097134,1729.0434464056493
V023652,enterprise,5122,323070.77,ach,1,0.7461324,1728.428484229317
V022289,enterprise,5111,371154.01,check,0,0.64930576,1727.9394948756362
V002912,enterprise,7399,367069.05,ach,0,0.6548121,1722.8900366078376
V009623,enterprise,5065,365052.55,check,0,0.657335,1719.6944950056313
V008090,enterprise,5137,264601.16,ach,1,0.9054948,1716.7598150020217
V019522,enterprise,5199,275673.5,check,0,0.8664485,1710.855172185421
V019276,enterprise,5111,288323.13,ach,1,0.827258,1708.1409058853055
V015169,enterprise,5137,469196.85,ach,0,0.5076496,1705.5007476887463
V015529,enterprise,5211,442868.61,ach,0,0.53546387,1697.1211169794703
V002320,enterprise,5085,303061.43,ach,1,0.78217953,1696.3875857815028
V023734,enterprise,5169,481418.87,ach,0,0.49063385,1689.603131217432
V003707,enterprise,5137,304423.93,ach,1,0.77528137,1688.1136113250684
V022607,enterprise,5111,322586.85,ach,1,0.7309137,1686.2651814148187
V020332,enterprise,5085,366484.29,ach,0,0.6364857,1666.0960666774845
V014903,enterprise,5169,417748.38,ach,0,0.5579021,1664.501580108986
V013250,enterprise,5111,266348.17,check,0,0.87166595,1657.333054850464
V007378,enterprise,5085,309001.38,check,1,0.7496065,1653.035519269848
V022773,enterprise,5085,385318.01,ach,1,0.600987,1652.5689718870592
V003698,enterprise,5122,325666.09,ach,1,0.7092789,1647.904640591264
V013971,enterprise,5085,498413.36,ach,0,0.4610679,1638.4191506472969
V022426,enterprise,5199,250689.82,ach,1,0.9121164,1629.2663858226206
V024359,enterprise,7399,298718.63,check,1,0.76375794,1625.1898137222101
V007082,enterprise,5085,297215.72,ach,0,0.76485145,1618.6069974261093
V019491,enterprise,5111,341373.42,check,0,0.6658015,1618.295549360428
V003880,enterprise,5111,284368.31,ach,0,0.79844767,1616.425713037486
V006310,enterprise,5199,379248.83,ach,1,0.5969046,1611.0028960254242
V013231,enterprise,5111,315067.73,ach,1,0.7176979,1608.9876318460892
V019289,enterprise,7392,420158.96,ach,1,0.5362151,1602.3647191405869
V004372,enterprise,5111,319560.21,ach,0,0.7041324,1600.1015249109319
V007060,enterprise,5111,489160.52,check,0,0.45969382,1598.912541455698
V017042,enterprise,5122,309635.77,ach,0,0.724276,1594.0940710320235
V008672,enterprise,8911,264318.38,ach,0,0.84614074,1589.2044020579722
V009806,enterprise,5169,386492.3,ach,1,0.57821107,1587.7930078771592
V024016,enterprise,7399,363484.47,ach,0,0.61342573,1583.7658156512832
V008876,enterprise,7372,327167.83,check,0,0.6813522,1583.3321610074952
V013816,enterprise,5734,263074.24,check,0,0.8469757,1582.5398752835083
V002301,enterprise,5111,539766.95,check,1,0.4127339,1582.2410007551669
V024198,enterprise,7399,273153.47,ach,1,0.8132195,1577.0697994230889
V018348,enterprise,5111,334035.87,check,1,0.66123176,1567.0009996587562
V011435,enterprise,5122,258105.11,check,1,0.8557463,1566.980002679591
V021131,enterprise,5137,297066.6,ach,1,0.7417559,1562.8072325198173
V017404,enterprise,5137,428400.49,ach,0,0.51383954,1561.0328955605173
V006709,enterprise,5199,270894.1,check,1,0.80971557,1554.7773626038074
V012787,enterprise,5085,412242.7,check,0,0.5310335,1551.3175231803896
V007600,enterprise,5085,268987.85,ach,0,0.8136483,1550.8920194392442
V008603,enterprise,4214,550449.05,check,0,0.3973185,1549.6287807089927
V010220,enterprise,5199,254148.41,ach,0,0.8599944,1548.5296982688521
V012697,enterprise,5199,586662.54,ach,0,0.3718623,1545.2614153993416
V016402,enterprise,5137,272309.82,ach,1,0.8001356,1543.0782768971253
V019313,enterprise,5169,410669.86,ach,0,0.52983373,1540.6939630370618
V012559,enterprise,5199,310244.07,ach,0,0.69854474,1533.7549073975183
V017250,enterprise,5111,258094.05,ach,0,0.8391923,1532.7242560889722
V014594,enterprise,5111,232614.11,ach,0,0.93100744,1532.5237455131673
V013894,enterprise,5065,461140.49,ach,0,0.46938035,1531.6022727817513
V010599,enterprise,7372,372506.9,check,1,0.578926,1525.2315166436674
V004477,enterprise,5111,302494.33,ach,0,0.71212304,1523.3054461497595
V003850,enterprise,5111,308563.68,ach,1,0.6957399,1517.4405724195099
V008930,enterprise,7399,300422.57,ach,0,0.71439177,1516.9552873839618
V010275,enterprise,7399,239031.48,ach,1,0.89444673,1510.4074063980484
V016888,enterprise,5085,247714.77,ach,0,0.86194426,1508.130589408517
V008169,enterprise,5111,287730.92,check,1,0.7405207,1504.5656544904327
V004675,enterprise,5111,634850.74,ach,1,0.33444956,1498.6044024768114
V011471,enterprise,5065,315187.52,check,0,0.668551,1485.75152350235
V000991,enterprise,5111,286637.76,check,0,0.73464227,1484.6097110345459
V015879,enterprise,5111,317651.35,ach,0,0.6602791,1477.9083676675557
V000037,enterprise,5111,244111.4,ach,1,0.85754997,1474.7017809540748
V008539,enterprise,5111,283815.37,check,1,0.7367269,1472.755296456156
V020900,enterprise,5085,274826.95,ach,0,0.75927955,1469.3638614602805
V017981,enterprise,5137,313828.13,ach,0,0.6632156,1465.0856360466148
V017703,enterprise,7399,250083.71,ach,0,0.830829,1462.214438210764
V016042,enterprise,5065,231785.12,check,0,0.8934203,1456.6522126758575
V005599,enterprise,5122,265172.74,ach,1,0.78004354,1454.7702676285076
V024048,enterprise,5111,248640.95,ach,1,0.8269755,1444.9598401592496
V006170,enterprise,7372,255950.33,ach,1,0.8013045,1440.7532489096975
V005116,enterprise,5137,264225.57,ach,1,0.77147174,1430.7404794189263
V014718,enterprise,5199,296636.19,ach,1,0.686612,1429.3917652422049
V022756,enterprise,5122,360760.79,check,0,0.55745083,1408.8512172382689
V002259,enterprise,5199,252272.67,check,0,0.79568744,1405.84155385561
V018932,enterprise,5199,243824.64,ach,0,0.8194655,1398.447079345703
V022068,enterprise,5111,244242.93,ach,1,0.8178948,1398.1202111120892
V015205,enterprise,5111,238030.88,ach,1,0.8383754,1396.4738540088654
V010089,enterprise,7399,322274.84,ach,0,0.61859506,1394.8610013945201
V020433,enterprise,5111,249063.49,ach,0,0.79781985,1389.662375494976
V017516,enterprise,7392,294476.04,ach,1,0.6741247,1388.108618704529
V018956,enterprise,4214,334085.83,ach,1,0.59341425,1386.010330038724
V021055,enterprise,5111,236571.85,ach,1,0.83738977,1384.8227711237191
V019164,enterprise,5137,307737.03,check,1,0.643618,1384.5207037494376
V021654,enterprise,5172,802385.15,check,0,0.24578446,1377.7104160556078
V009839,enterprise,7399,229049.96,ach,1,0.85425323,1365.3333498336601
V021569,enterprise,5137,355109.36,check,0,0.5490013,1359.6439354771042
V022888,enterprise,5734,332282.22,ach,0,0.58514667,1355.4706644978712
V000684,enterprise,5137,257370.78,ach,1,0.7524317,1349.2314490428066
V014407,enterprise,5065,217037.33,ach,0,0.8886174,1342.9051767709634
V002049,enterprise,5065,457482.58,check,0,0.4178838,1329.3965206869414
V016817,enterprise,5169,368419.13,ach,1,0.5179291,1326.519840037842
V024500,enterprise,5211,282052.3,ach,0,0.67578197,1324.8468607912064
V020297,enterprise,5137,259838.35,check,1,0.7326842,1323.0356184856178
V021133,enterprise,5199,337467.0,check,1,0.5636062,1321.5879549889564
V009387,enterprise,5111,271440.19,check,1,0.69895476,1317.7953050793888
V020163,enterprise,5199,279323.72,ach,1,0.67695737,1312.722004390335
V002934,enterprise,5122,244355.17,ach,1,0.7727357,1310.575735859957
V011685,enterprise,7399,283077.19,ach,0,0.66155666,1298.1728052654316
V000603,enterprise,5137,451953.56,check,1,0.41360396,1295.438262523594
V010505,enterprise,5199,266052.87,check,1,0.7019569,1294.0612420102168
V005626,enterprise,5111,235445.46,ach,0,0.792863,1293.4079714134405
V009595,enterprise,5137,206669.8,ach,1,0.8990144,1286.393032044506
V017491,enterprise,5065,272009.2,check,0,0.6818389,1283.7316942705156
V006845,enterprise,5137,274550.08,ach,1,0.67424464,1280.9113637713624
V007121,enterprise,5169,205292.49,ach,0,0.89597785,1271.5001982569026
V019530,enterprise,7392,459414.91,ach,1,0.3966405,1257.7805113055156
V017867,enterprise,5169,355644.69,check,0,0.5122836,1257.5276029730653
V004302,enterprise,5111,253241.42,ach,1,0.7170116,1252.616227030926
V008656,enterprise,5199,330501.71,check,1,0.5484562,1250.1256745726014
V009664,enterprise,5122,270867.05,check,1,0.6649378,1240.8779100061656
V018263,enterprise,5111,199838.27,ach,1,0.89969283,1238.3444749021864
V004874,enterprise,5137,294101.53,ach,0,0.6106366,1236.7132476408294
V023726,enterprise,7372,228132.17,check,0,0.7850198,1232.706191053386
V015616,enterprise,5169,337739.17,ach,1,0.5281749,1227.0827570331953
V024408,enterprise,5111,370992.44,ach,0,0.47857282,1220.375172785082
V011923,enterprise,5065,297018.06,check,0,0.5969301,1218.3921302506924
V003451,enterprise,5122,369632.11,ach,0,0.47857782,1215.1818424817966
V006636,enterprise,5734,208282.72,ach,1,0.8477812,1212.625363306885
V003791,enterprise,5122,212686.53,ach,1,0.8267637,1206.7320020286036
V016048,enterprise,5137,217750.98,ach,1,0.8058782,1203.8461807895376
V000531,enterprise,7399,227195.36,ach,0,0.76965445,1198.8953638373564
V007171,enterprise,5085,303636.85,ach,0,0.57498854,1196.7016822590588
V011758,enterprise,5137,261150.33,check,1,0.66564715,1190.6717811789417
V003894,enterprise,5137,182090.07,ach,1,0.95344126,1188.897489464903
V013576,enterprise,5169,236856.66,ach,0,0.7324422,1187.8705054288198
V022358,enterprise,5111,211673.92,ach,1,0.8152877,1180.6011627346804
V000566,enterprise,5169,258025.46,ach,1,0.66716146,1177.157150569687
V003943,enterprise,5065,307983.17,check,1,0.5540057,1164.9954102770853
V024365,enterprise,5111,239151.32,check,1,0.71313095,1164.3696659777834
V019696,enterprise,5085,227766.74,ach,0,0.74769545,1162.401234012375
V023076,enterprise,5137,236521.18,ach,0,0.7192583,1160.9585906407165
V013879,enterprise,5065,192747.14,ach,0,0.88048565,1157.6887327669717
V023538,enterprise,5111,206384.68,ach,1,0.81665236,1148.3562839203073
V016142,enterprise,5199,263065.47,ach,0,0.6398613,1146.603278831372
V017476,enterprise,5137,244134.53,ach,0,0.6883026,1144.3074081747675
V001460,enterprise,5734,290725.74,check,1,0.57533854,1138.1257880608846
V016883,enterprise,5065,254386.69,ach,0,0.65457463,1132.1205932515145
V021766,enterprise,7399,212150.1,ach,1,0.78078693,1125.152204796362
V020358,enterprise,7392,227862.07,check,1,0.7240998,1119.9590616629268
V013474,enterprise,7399,204839.79,ach,1,0.8023528,1114.83020962636
V022811,enterprise,5111,231306.99,ach,1,0.70910823,1112.1735285117054
V002375,enterprise,5065,220587.63,check,0,0.74275297,1110.7369373250058
V019989,enterprise,5111,187208.07,check,1,0.8728385,1107.2192838029862
V006787,enterprise,7392,375389.49,check,0,0.43478176,1105.7000251135707
V024486,enterprise,5734,206606.01,ach,1,0.78904647,1104.1739369383004
V009523,enterprise,5199,184453.39,check,1,0.8837597,1104.099747548833
V022168,enterprise,5172,373863.82,ach,0,0.43532324,1102.0128706626128
V011324,enterprise,5169,306026.78,check,0,0.5290843,1095.3117782260706
V012835,enterprise,7399,205584.78,check,1,0.78705734,1094.4560809689428
V008245,enterprise,7399,251222.41,ach,0,0.6428634,1092.0135267800238
V003242,enterprise,5169,325809.75,check,1,0.4949689,1090.1255254507066
